Origin,Problem ID,Labeled Date,Duration (s),Labeling state,User ID,Respondent type,q1,Correct answer,Response correct
ID1524-phase5,39547741,6/4/26,165,Labeled,579918,med student,c',C,Yes
ID1524-phase5,39547741,6/3/26,112,Labeled,584340,med student,c',C,Yes
ID1524-phase5,39547741,6/11/26,55,Labeled,586841,med student,b',C,No
ID1525-phase5,39547742,6/12/26,70,Labeled,579547,med student,a',A,Yes
ID1525-phase5,39547742,6/12/26,50,Labeled,586841,med student,a',A,Yes
ID1525-phase5,39547742,6/12/26,58,Labeled,618830,med student,a',A,Yes
ID1526-phase5,39547743,6/11/26,67,Labeled,579918,med student,d',B,No
ID1526-phase5,39547743,6/3/26,96,Labeled,584340,med student,b',B,Yes
ID1526-phase5,39547743,6/4/26,187,Labeled,601253,med student,b',B,Yes
ID1530-phase5,39547744,6/1/26,164,Labeled,579474,med student,a',D,No
ID1530-phase5,39547744,5/31/26,121,Labeled,584340,med student,d',D,Yes
ID1530-phase5,39547744,5/29/26,26,Labeled,586831,med student,d',D,Yes
ID1530-phase5,39547744,6/1/26,37,Labeled,680819,med student,d',D,Yes
ID1531-phase5,39547745,5/30/26,99,Labeled,584340,med student,c',C,Yes
ID1531-phase5,39547745,5/28/26,58,Labeled,586841,med student,c',C,Yes
ID1531-phase5,39547745,6/1/26,24,Labeled,680819,med student,c',C,Yes
ID1534-phase5,39547746,6/1/26,62,Labeled,584340,med student,c',C,Yes
ID1534-phase5,39547746,6/2/26,153,Labeled,601253,med student,c',C,Yes
ID1534-phase5,39547746,6/2/26,283,Labeled,603017,med student,c',C,Yes
ID1536-phase5,39547747,6/11/26,259,Labeled,579547,med student,a',A,Yes
ID1536-phase5,39547747,6/3/26,89,Labeled,584340,med student,a',A,Yes
ID1536-phase5,39547747,6/4/26,18,Labeled,601253,med student,a',A,Yes
ID1538-phase5,39547748,6/4/26,95,Labeled,579547,med student,b',B,Yes
ID1538-phase5,39547748,6/5/26,103,Labeled,584340,med student,a',B,No
ID1538-phase5,39547748,6/4/26,219,Labeled,601253,med student,b',B,Yes
ID1539-phase5,39547749,6/11/26,314,Labeled,579547,med student,d',D,Yes
ID1539-phase5,39547749,6/9/26,84,Labeled,584340,med student,d',D,Yes
ID1539-phase5,39547749,6/11/26,56,Labeled,586841,med student,b',D,No
ID1540-phase5,39547750,6/4/26,55,Labeled,579547,med student,b',B,Yes
ID1540-phase5,39547750,6/5/26,126,Labeled,584340,med student,b',B,Yes
ID1540-phase5,39547750,6/4/26,188,Labeled,601253,med student,b',B,Yes
ID1541-phase5,39547751,6/5/26,378,Labeled,579547,med student,d',B,No
ID1541-phase5,39547751,6/11/26,46,Labeled,579918,med student,c',B,No
ID1541-phase5,39547751,6/4/26,116,Labeled,601253,med student,c',B,No
ID1543-phase5,39547752,6/7/26,134,Labeled,579474,med student,d',D,Yes
ID1543-phase5,39547752,6/8/26,181,Labeled,579918,med student,d',D,Yes
ID1543-phase5,39547752,6/7/26,137,Labeled,584340,med student,d',D,Yes
ID1544-phase5,39547753,6/3/26,26,Labeled,579547,med student,c',C,Yes
ID1544-phase5,39547753,6/4/26,233,Labeled,601253,med student,a',C,No
ID1544-phase5,39547753,6/8/26,93,Labeled,618830,med student,b',C,No
ID1550-phase5,39547754,6/13/26,45,Labeled,579547,med student,d',B,No
ID1550-phase5,39547754,6/12/26,104,Labeled,584340,med student,a',B,No
ID1550-phase5,39547754,6/11/26,60,Labeled,586841,med student,d',B,No
ID1551-phase5,39547755,6/1/26,171,Labeled,579474,med student,a',C,No
ID1551-phase5,39547755,6/11/26,145,Labeled,579918,med student,c',C,Yes
ID1551-phase5,39547755,5/31/26,129,Labeled,584340,med student,c',C,Yes
ID1552-phase5,39547756,6/11/26,201,Labeled,579547,med student,d',D,Yes
ID1552-phase5,39547756,6/5/26,189,Labeled,579918,med student,c',D,No
ID1552-phase5,39547756,6/9/26,96,Labeled,584340,med student,d',D,Yes
ID1553-phase5,39547757,5/30/26,102,Labeled,584340,med student,a',A,Yes
ID1553-phase5,39547757,5/28/26,51,Labeled,586841,med student,a',A,Yes
ID1553-phase5,39547757,5/28/26,74,Labeled,672563,med student,a',A,Yes
ID1557-phase5,39547758,6/7/26,121,Labeled,579474,med student,g',I,No
ID1557-phase5,39547758,6/8/26,297,Labeled,579918,med student,i',I,Yes
ID1557-phase5,39547758,6/9/26,88,Labeled,584340,med student,c',I,No
ID1558-phase5,39547759,6/1/26,203,Labeled,579474,med student,d',A,No
ID1558-phase5,39547759,6/1/26,67,Labeled,579547,med student,a',A,Yes
ID1558-phase5,39547759,6/9/26,112,Labeled,584340,med student,a',A,Yes
ID1559-phase5,39547760,5/28/26,113,Labeled,579474,med student,j',J,Yes
ID1559-phase5,39547760,5/29/26,128,Labeled,584340,med student,g',J,No
ID1559-phase5,39547760,5/29/26,30,Labeled,586831,med student,i',J,No
ID1565-phase5,39547761,6/13/26,99,Labeled,584340,med student,b',B,Yes
ID1565-phase5,39547761,6/12/26,95,Labeled,586841,med student,a',B,No
ID1565-phase5,39547761,6/12/26,61,Labeled,618830,med student,b',B,Yes
ID1567-phase5,39547762,6/9/26,84,Labeled,579547,med student,e',E,Yes
ID1567-phase5,39547762,6/5/26,156,Labeled,579918,med student,a',E,No
ID1567-phase5,39547762,6/4/26,71,Labeled,584340,med student,h',E,No
ID1569-phase5,39547763,6/11/26,21,Labeled,579547,med student,a',D,No
ID1569-phase5,39547763,6/16/26,27,Labeled,579918,med student,d',D,Yes
ID1569-phase5,39547763,6/15/26,174,Labeled,601253,med student,a',D,No
ID1570-phase5,39547764,6/2/26,25,Labeled,579547,med student,a',A,Yes
ID1570-phase5,39547764,6/10/26,215,Labeled,579918,med student,b',A,No
ID1570-phase5,39547764,6/1/26,147,Labeled,584340,med student,a',A,Yes
ID1571-phase5,39547765,6/11/26,126,Labeled,579547,med student,c',B,No
ID1571-phase5,39547765,6/11/26,146,Labeled,579918,med student,c',B,No
ID1571-phase5,39547765,6/11/26,94,Labeled,586841,med student,c',B,No
ID1572-phase5,39547766,6/10/26,177,Labeled,579918,med student,f',F,Yes
ID1572-phase5,39547766,6/1/26,126,Labeled,584340,med student,f',F,Yes
ID1572-phase5,39547766,6/2/26,542,Labeled,601253,med student,f',F,Yes
ID1573-phase5,39547767,5/31/26,90,Labeled,579474,med student,c',C,Yes
ID1573-phase5,39547767,6/10/26,135,Labeled,579918,med student,b',C,No
ID1573-phase5,39547767,6/1/26,89,Labeled,584340,med student,d',C,No
ID1574-phase5,39547768,6/12/26,79,Labeled,586841,med student,d',C,No
ID1574-phase5,39547768,6/13/26,314,Labeled,601253,med student,b',C,No
ID1574-phase5,39547768,6/12/26,74,Labeled,618830,med student,c',C,Yes
ID1575-phase5,39547769,6/2/26,87,Labeled,584340,med student,c',C,Yes
ID1575-phase5,39547769,6/11/26,89,Labeled,586841,med student,b',C,No
ID1575-phase5,39547769,6/4/26,206,Labeled,601253,med student,c',C,Yes
ID1578-phase5,39547770,6/12/26,130,Labeled,584340,med student,h',H,Yes
ID1578-phase5,39547770,6/12/26,143,Labeled,586841,med student,h',H,Yes
ID1578-phase5,39547770,6/13/26,81,Labeled,618830,med student,i',H,No
ID1581-phase5,39547771,6/9/26,14,Labeled,579547,med student,d',D,Yes
ID1581-phase5,39547771,6/8/26,220,Labeled,579918,med student,d',D,Yes
ID1581-phase5,39547771,6/5/26,151,Labeled,584340,med student,d',D,Yes
ID1582-phase5,39547772,6/2/26,129,Labeled,579547,med student,f',F,Yes
ID1582-phase5,39547772,6/8/26,45,Labeled,579918,med student,h',F,No
ID1582-phase5,39547772,5/31/26,163,Labeled,584340,med student,f',F,Yes
ID1583-phase5,39547773,6/1/26,73,Labeled,579474,med student,a',A,Yes
ID1583-phase5,39547773,5/31/26,91,Labeled,584340,med student,a',A,Yes
ID1583-phase5,39547773,6/1/26,92,Labeled,601253,med student,a',A,Yes
ID1585-phase5,39547774,5/30/26,91,Labeled,579474,med student,c',C,Yes
ID1585-phase5,39547774,6/11/26,137,Labeled,579918,med student,c',C,Yes
ID1585-phase5,39547774,5/29/26,105,Labeled,584340,med student,c',C,Yes
ID1586-phase5,39547775,6/3/26,31,Labeled,579474,med student,d',D,Yes
ID1586-phase5,39547775,6/3/26,96,Labeled,584340,med student,d',D,Yes
ID1586-phase5,39547775,6/3/26,83,Labeled,603017,med student,a',D,No
ID1587-phase5,39547776,6/3/26,135,Labeled,579547,med student,b',B,Yes
ID1587-phase5,39547776,6/2/26,85,Labeled,584340,med student,a',B,No
ID1587-phase5,39547776,6/2/26,155,Labeled,601253,med student,b',B,Yes
ID1588-phase5,39547777,6/12/26,128,Labeled,584340,med student,d',D,Yes
ID1588-phase5,39547777,6/12/26,93,Labeled,586841,med student,a',D,No
ID1588-phase5,39547777,6/12/26,74,Labeled,618830,med student,d',D,Yes
ID1590-phase5,39547778,6/13/26,40,Labeled,579547,med student,a',A,Yes
ID1590-phase5,39547778,6/12/26,93,Labeled,586841,med student,d',A,No
ID1590-phase5,39547778,6/13/26,164,Labeled,601253,med student,a',A,Yes
ID1590-phase5,39547778,6/13/26,149,Labeled,618830,med student,a',A,Yes
ID1591-phase5,39547779,6/4/26,27,Labeled,579474,med student,h',I,No
ID1591-phase5,39547779,6/3/26,106,Labeled,584340,med student,h',I,No
ID1591-phase5,39547779,6/4/26,117,Labeled,601253,med student,h',I,No
ID1593-phase5,39547780,6/4/26,399,Labeled,579547,med student,d',J,No
ID1593-phase5,39547780,6/9/26,125,Labeled,584340,med student,e',J,No
ID1593-phase5,39547780,6/4/26,256,Labeled,601253,med student,f',J,No
ID1594-phase5,39547781,6/10/26,161,Labeled,584340,med student,a',B,No
ID1594-phase5,39547781,5/29/26,148,Labeled,586841,med student,b',B,Yes
ID1594-phase5,39547781,5/28/26,85,Labeled,672563,med student,a',B,No
ID1596-phase5,39547782,5/30/26,78,Labeled,584340,med student,c',D,No
ID1596-phase5,39547782,5/28/26,155,Labeled,586841,med student,d',D,Yes
ID1596-phase5,39547782,5/28/26,139,Labeled,672563,med student,c',D,No
ID1599-phase5,39547783,5/30/26,159,Labeled,579474,med student,b',B,Yes
ID1599-phase5,39547783,5/31/26,137,Labeled,584340,med student,b',B,Yes
ID1599-phase5,39547783,6/11/26,63,Labeled,586841,med student,c',B,No
ID1602-phase5,39547784,6/11/26,127,Labeled,579918,med student,c',A,No
ID1602-phase5,39547784,6/10/26,131,Labeled,584340,med student,b',A,No
ID1602-phase5,39547784,6/9/26,70,Labeled,618830,med student,a',A,Yes
ID1612-phase5,39547785,6/12/26,125,Labeled,584340,med student,c',C,Yes
ID1612-phase5,39547785,6/12/26,130,Labeled,586841,med student,b',C,No
ID1612-phase5,39547785,6/12/26,102,Labeled,618830,med student,b',C,No
ID1613-phase5,39547786,6/11/26,182,Labeled,579918,med student,b',D,No
ID1613-phase5,39547786,5/29/26,88,Labeled,584340,med student,d',D,Yes
ID1613-phase5,39547786,5/28/26,29,Labeled,618830,med student,d',D,Yes
ID1614-phase5,39547787,6/3/26,113,Labeled,584340,med student,a',I,No
ID1614-phase5,39547787,6/3/26,96,Labeled,603017,med student,d',I,No
ID1614-phase5,39547787,6/9/26,60,Labeled,618830,med student,d',I,No
ID1617-phase5,39547788,6/12/26,204,Labeled,579918,med student,d',D,Yes
ID1617-phase5,39547788,6/12/26,107,Labeled,586841,med student,a',D,No
ID1617-phase5,39547788,6/13/26,269,Labeled,601253,med student,b',D,No
ID1617-phase5,39547788,6/14/26,54,Labeled,618830,med student,h',D,No
ID1622-phase5,39547789,6/4/26,126,Labeled,579547,med student,d',D,Yes
ID1622-phase5,39547789,6/11/26,102,Labeled,584340,med student,d',D,Yes
ID1622-phase5,39547789,6/2/26,235,Labeled,601253,med student,d',D,Yes
ID1632-phase5,39547790,6/3/26,38,Labeled,579474,med student,d',C,No
ID1632-phase5,39547790,6/8/26,164,Labeled,579547,med student,c',C,Yes
ID1632-phase5,39547790,6/4/26,209,Labeled,601253,med student,c',C,Yes
ID1633-phase5,39547791,6/12/26,103,Labeled,584340,med student,d',D,Yes
ID1633-phase5,39547791,6/12/26,151,Labeled,586841,med student,d',D,Yes
ID1633-phase5,39547791,6/12/26,73,Labeled,618830,med student,d',D,Yes
ID1636-phase5,39547792,6/4/26,53,Labeled,579918,med student,b',B,Yes
ID1636-phase5,39547792,6/4/26,129,Labeled,584340,med student,b',B,Yes
ID1636-phase5,39547792,6/10/26,20,Labeled,601253,med student,a',B,No
ID1637-phase5,39547793,6/12/26,55,Labeled,584340,med student,d',D,Yes
ID1637-phase5,39547793,6/12/26,104,Labeled,586841,med student,b',D,No
ID1637-phase5,39547793,6/12/26,102,Labeled,618830,med student,d',D,Yes
ID1638-phase5,39547794,6/1/26,59,Labeled,579474,med student,a',D,No
ID1638-phase5,39547794,6/11/26,132,Labeled,579547,med student,d',D,Yes
ID1638-phase5,39547794,6/2/26,103,Labeled,584340,med student,d',D,Yes
ID1646-phase5,39547795,6/4/26,154,Labeled,579547,med student,a',C,No
ID1646-phase5,39547795,6/4/26,56,Labeled,586841,med student,b',C,No
ID1646-phase5,39547795,6/4/26,147,Labeled,601253,med student,d',C,No
ID1650-phase5,39547796,5/31/26,175,Labeled,579474,med student,b',B,Yes
ID1650-phase5,39547796,6/1/26,38,Labeled,579547,med student,b',B,Yes
ID1650-phase5,39547796,5/30/26,90,Labeled,584340,med student,b',B,Yes
ID1651-phase5,39547797,6/1/26,170,Labeled,579474,med student,a',B,No
ID1651-phase5,39547797,6/1/26,88,Labeled,584340,med student,b',B,Yes
ID1651-phase5,39547797,6/1/26,234,Labeled,601253,med student,b',B,Yes
ID1652-phase5,39547798,6/5/26,176,Labeled,579918,med student,a',A,Yes
ID1652-phase5,39547798,6/10/26,107,Labeled,584340,med student,b',A,No
ID1652-phase5,39547798,6/11/26,115,Labeled,586841,med student,b',A,No
ID1654-phase5,39547799,6/1/26,66,Labeled,579474,med student,h',J,No
ID1654-phase5,39547799,6/2/26,175,Labeled,579547,med student,j',J,Yes
ID1654-phase5,39547799,6/1/26,152,Labeled,584340,med student,i',J,No
ID1656-phase5,39547800,6/6/26,245,Labeled,579918,med student,e',E,Yes
ID1656-phase5,39547800,6/4/26,83,Labeled,584340,med student,e',E,Yes
ID1656-phase5,39547800,6/4/26,195,Labeled,601253,med student,e',E,Yes
ID1659-phase5,39547801,6/4/26,85,Labeled,579918,med student,b',B,Yes
ID1659-phase5,39547801,6/4/26,81,Labeled,584340,med student,b',B,Yes
ID1659-phase5,39547801,6/4/26,17,Labeled,603017,med student,b',B,Yes
ID1660-phase5,39547802,6/2/26,36,Labeled,579474,med student,c',C,Yes
ID1660-phase5,39547802,6/1/26,12,Labeled,579547,med student,c',C,Yes
ID1660-phase5,39547802,6/1/26,135,Labeled,601253,med student,c',C,Yes
ID1662-phase5,39547803,6/11/26,133,Labeled,579918,med student,d',D,Yes
ID1662-phase5,39547803,6/4/26,85,Labeled,584340,med student,d',D,Yes
ID1662-phase5,39547803,6/4/26,161,Labeled,601253,med student,d',D,Yes
ID1663-phase5,39547804,6/4/26,110,Labeled,584340,med student,a',B,No
ID1663-phase5,39547804,6/11/26,46,Labeled,586841,med student,b',B,Yes
ID1663-phase5,39547804,6/4/26,104,Labeled,601253,med student,b',B,Yes
ID1664-phase5,39547805,6/13/26,28,Labeled,579547,med student,d',D,Yes
ID1664-phase5,39547805,6/6/26,71,Labeled,584340,med student,d',D,Yes
ID1664-phase5,39547805,6/12/26,139,Labeled,586841,med student,b',D,No
ID1664-phase5,39547805,6/12/26,52,Labeled,618830,med student,b',D,No
ID1667-phase5,39547806,6/3/26,18,Labeled,579547,med student,f',A,No
ID1667-phase5,39547806,6/1/26,116,Labeled,584340,med student,f',A,No
ID1667-phase5,39547806,6/1/26,395,Labeled,601253,med student,f',A,No
ID1668-phase5,39547807,6/2/26,65,Labeled,579474,med student,b',A,No
ID1668-phase5,39547807,6/11/26,95,Labeled,579918,med student,b',A,No
ID1668-phase5,39547807,6/2/26,117,Labeled,584340,med student,b',A,No
ID1672-phase5,39547808,6/5/26,146,Labeled,579918,med student,d',D,Yes
ID1672-phase5,39547808,6/4/26,114,Labeled,584340,med student,d',D,Yes
ID1672-phase5,39547808,6/4/26,30,Labeled,601253,med student,d',D,Yes
ID1673-phase5,39547809,6/5/26,114,Labeled,584340,med student,b',B,Yes
ID1673-phase5,39547809,6/11/26,88,Labeled,586841,med student,g',B,No
ID1673-phase5,39547809,6/4/26,118,Labeled,601253,med student,a',B,No
ID1674-phase5,39547810,6/2/26,129,Labeled,579547,med student,c',C,Yes
ID1674-phase5,39547810,6/2/26,104,Labeled,584340,med student,b',C,No
ID1674-phase5,39547810,6/10/26,170,Labeled,601253,med student,b',C,No
ID1676-phase5,39547811,5/28/26,27,Labeled,579474,med student,a',G,No
ID1676-phase5,39547811,5/30/26,113,Labeled,584340,med student,b',G,No
ID1676-phase5,39547811,5/31/26,74,Labeled,586841,med student,b',G,No
ID1678-phase5,39547812,5/31/26,191,Labeled,579474,med student,a',C,No
ID1678-phase5,39547812,5/30/26,79,Labeled,584340,med student,a',C,No
ID1678-phase5,39547812,5/30/26,99,Labeled,618830,med student,a',C,No
ID1679-phase5,39547813,6/7/26,78,Labeled,579474,med student,d',D,Yes
ID1679-phase5,39547813,6/9/26,129,Labeled,579547,med student,d',D,Yes
ID1679-phase5,39547813,6/6/26,215,Labeled,579918,med student,d',D,Yes
ID1684-phase5,39547814,6/5/26,106,Labeled,579918,med student,g',G,Yes
ID1684-phase5,39547814,6/4/26,111,Labeled,584340,med student,g',G,Yes
ID1684-phase5,39547814,6/4/26,86,Labeled,601253,med student,g',G,Yes
ID1685-phase5,39547815,6/1/26,29,Labeled,579547,med student,b',B,Yes
ID1685-phase5,39547815,6/11/26,33,Labeled,579918,med student,b',B,Yes
ID1685-phase5,39547815,5/30/26,121,Labeled,584340,med student,b',B,Yes
ID1688-phase5,39547816,6/1/26,16,Labeled,579474,med student,d',D,Yes
ID1688-phase5,39547816,6/1/26,96,Labeled,584340,med student,d',D,Yes
ID1688-phase5,39547816,6/11/26,84,Labeled,586841,med student,d',D,Yes
ID1691-phase5,39547817,6/3/26,166,Labeled,584340,med student,a',F,No
ID1691-phase5,39547817,6/4/26,124,Labeled,601253,med student,g',F,No
ID1691-phase5,39547817,6/3/26,97,Labeled,603017,med student,j',F,No
ID1693-phase5,39547818,6/5/26,117,Labeled,579918,med student,c',C,Yes
ID1693-phase5,39547818,6/3/26,110,Labeled,584340,med student,a',C,No
ID1693-phase5,39547818,6/4/26,140,Labeled,601253,med student,c',C,Yes
ID1694-phase5,39547819,6/6/26,166,Labeled,579918,med student,e',J,No
ID1694-phase5,39547819,6/8/26,137,Labeled,584340,med student,i',J,No
ID1694-phase5,39547819,6/12/26,34,Labeled,618830,med student,i',J,No
ID1696-phase5,39547820,6/5/26,179,Labeled,579918,med student,j',J,Yes
ID1696-phase5,39547820,6/11/26,133,Labeled,584340,med student,j',J,Yes
ID1696-phase5,39547820,6/4/26,19,Labeled,601253,med student,e',J,No
ID1698-phase5,39547821,6/7/26,231,Labeled,579918,med student,g',B,No
ID1698-phase5,39547821,6/11/26,86,Labeled,586841,med student,g',B,No
ID1698-phase5,39547821,6/5/26,107,Labeled,603017,med student,f',B,No
ID1699-phase5,39547822,5/29/26,138,Labeled,584340,med student,d',D,Yes
ID1699-phase5,39547822,5/29/26,53,Labeled,586831,med student,d',D,Yes
ID1699-phase5,39547822,5/28/26,201,Labeled,618830,med student,d',D,Yes
ID1700-phase5,39547823,6/2/26,86,Labeled,579474,med student,c',C,Yes
ID1700-phase5,39547823,6/2/26,84,Labeled,584340,med student,b',C,No
ID1700-phase5,39547823,6/4/26,350,Labeled,601253,med student,a',C,No
ID1701-phase5,39547824,6/4/26,15,Labeled,579547,med student,b',B,Yes
ID1701-phase5,39547824,6/8/26,118,Labeled,584340,med student,b',B,Yes
ID1701-phase5,39547824,6/11/26,75,Labeled,586841,med student,b',B,Yes
ID1704-phase5,39547825,6/5/26,30,Labeled,579547,med student,d',C,No
ID1704-phase5,39547825,6/4/26,86,Labeled,584340,med student,c',C,Yes
ID1704-phase5,39547825,6/4/26,106,Labeled,601253,med student,c',C,Yes
ID1712-phase5,39547826,6/2/26,153,Labeled,579474,med student,b',C,No
ID1712-phase5,39547826,6/3/26,111,Labeled,584340,med student,c',C,Yes
ID1712-phase5,39547826,6/3/26,143,Labeled,603017,med student,b',C,No
ID1713-phase5,39547827,6/12/26,124,Labeled,579547,med student,c',C,Yes
ID1713-phase5,39547827,6/9/26,83,Labeled,584340,med student,c',C,Yes
ID1713-phase5,39547827,6/11/26,87,Labeled,586841,med student,a',C,No
ID1715-phase5,39547828,6/5/26,78,Labeled,579918,med student,d',D,Yes
ID1715-phase5,39547828,6/10/26,100,Labeled,584340,med student,d',D,Yes
ID1715-phase5,39547828,6/4/26,13,Labeled,601253,med student,d',D,Yes
ID1717-phase5,39547829,6/7/26,154,Labeled,579918,med student,h',A,No
ID1717-phase5,39547829,6/7/26,165,Labeled,584340,med student,b',A,No
ID1717-phase5,39547829,6/9/26,100,Labeled,603017,med student,e',A,No
ID1718-phase5,39547830,6/4/26,24,Labeled,579547,med student,c',C,Yes
ID1718-phase5,39547830,6/2/26,69,Labeled,584340,med student,c',C,Yes
ID1718-phase5,39547830,6/3/26,91,Labeled,603017,med student,c',C,Yes
ID1722-phase5,39547831,6/2/26,79,Labeled,579474,med student,j',J,Yes
ID1722-phase5,39547831,6/2/26,14,Labeled,579547,med student,a',J,No
ID1722-phase5,39547831,5/31/26,100,Labeled,584340,med student,a',J,No
ID1724-phase5,39547832,6/2/26,25,Labeled,579474,med student,b',A,No
ID1724-phase5,39547832,6/11/26,130,Labeled,579918,med student,a',A,Yes
ID1724-phase5,39547832,6/1/26,85,Labeled,584340,med student,a',A,Yes
ID1725-phase5,39547833,5/31/26,103,Labeled,579474,med student,d',D,Yes
ID1725-phase5,39547833,5/30/26,129,Labeled,584340,med student,a',D,No
ID1725-phase5,39547833,5/30/26,221,Labeled,618830,med student,d',D,Yes
ID1727-phase5,39547834,6/9/26,21,Labeled,579547,med student,g',C,No
ID1727-phase5,39547834,5/31/26,109,Labeled,584340,med student,g',C,No
ID1727-phase5,39547834,5/30/26,79,Labeled,618830,med student,g',C,No
ID1734-phase5,39547835,6/11/26,135,Labeled,579918,med student,b',D,No
ID1734-phase5,39547835,6/5/26,134,Labeled,584340,med student,d',D,Yes
ID1734-phase5,39547835,6/5/26,124,Labeled,603017,med student,d',D,Yes
ID1738-phase5,39547836,6/1/26,50,Labeled,579474,med student,a',A,Yes
ID1738-phase5,39547836,5/31/26,107,Labeled,584340,med student,a',A,Yes
ID1738-phase5,39547836,6/11/26,51,Labeled,586841,med student,a',A,Yes
ID1741-phase5,39547837,6/10/26,99,Labeled,579918,med student,d',F,No
ID1741-phase5,39547837,6/3/26,146,Labeled,584340,med student,f',F,Yes
ID1741-phase5,39547837,6/3/26,100,Labeled,603017,med student,g',F,No
ID1742-phase5,39547838,6/1/26,127,Labeled,579474,med student,c',C,Yes
ID1742-phase5,39547838,5/31/26,104,Labeled,584340,med student,g',C,No
ID1742-phase5,39547838,6/11/26,50,Labeled,586841,med student,c',C,Yes
ID1743-phase5,39547839,6/11/26,17,Labeled,579547,med student,a',A,Yes
ID1743-phase5,39547839,5/31/26,100,Labeled,584340,med student,a',A,Yes
ID1743-phase5,39547839,5/31/26,82,Labeled,586841,med student,d',A,No
ID1744-phase5,39547840,6/12/26,83,Labeled,584340,med student,f',A,No
ID1744-phase5,39547840,6/12/26,148,Labeled,586841,med student,j',A,No
ID1744-phase5,39547840,6/13/26,101,Labeled,618830,med student,a',A,Yes
ID1746-phase5,39547841,6/12/26,141,Labeled,579918,med student,g',E,No
ID1746-phase5,39547841,6/12/26,33,Labeled,586841,med student,i',E,No
ID1746-phase5,39547841,6/12/26,93,Labeled,618830,med student,i',E,No
ID1747-phase5,39547842,6/5/26,332,Labeled,579918,med student,a',C,No
ID1747-phase5,39547842,6/5/26,142,Labeled,584340,med student,a',C,No
ID1747-phase5,39547842,6/5/26,212,Labeled,603017,med student,b',C,No
ID1749-phase5,39547843,6/8/26,111,Labeled,579547,med student,d',D,Yes
ID1749-phase5,39547843,5/30/26,89,Labeled,584340,med student,b',D,No
ID1749-phase5,39547843,5/28/26,46,Labeled,672563,med student,d',D,Yes
ID1750-phase5,39547844,6/4/26,347,Labeled,579547,med student,a',I,No
ID1750-phase5,39547844,6/1/26,96,Labeled,584340,med student,h',I,No
ID1750-phase5,39547844,6/2/26,161,Labeled,603017,med student,i',I,Yes
ID1751-phase5,39547845,6/5/26,128,Labeled,579918,med student,c',H,No
ID1751-phase5,39547845,6/4/26,170,Labeled,601253,med student,c',H,No
ID1751-phase5,39547845,6/5/26,86,Labeled,603017,med student,e',H,No
ID1755-phase5,39547846,5/30/26,94,Labeled,579474,med student,e',B,No
ID1755-phase5,39547846,6/10/26,146,Labeled,584340,med student,j',B,No
ID1755-phase5,39547846,5/28/26,96,Labeled,672563,med student,d',B,No
ID1757-phase5,39547847,5/30/26,52,Labeled,579474,med student,h',J,No
ID1757-phase5,39547847,5/29/26,184,Labeled,584340,med student,a',J,No
ID1757-phase5,39547847,5/29/26,72,Labeled,586831,med student,g',J,No
ID1758-phase5,39547848,6/10/26,155,Labeled,579918,med student,d',F,No
ID1758-phase5,39547848,5/28/26,172,Labeled,586841,med student,h',F,No
ID1758-phase5,39547848,5/28/26,124,Labeled,672563,med student,h',F,No
ID1761-phase5,39547849,6/3/26,162,Labeled,579474,med student,d',D,Yes
ID1761-phase5,39547849,6/11/26,88,Labeled,579918,med student,d',D,Yes
ID1761-phase5,39547849,6/4/26,148,Labeled,584340,med student,a',D,No
ID1762-phase5,39547850,6/11/26,144,Labeled,579918,med student,d',B,No
ID1762-phase5,39547850,6/3/26,124,Labeled,584340,med student,b',B,Yes
ID1762-phase5,39547850,6/4/26,42,Labeled,601253,med student,c',B,No
ID1766-phase5,39547851,6/6/26,143,Labeled,584340,med student,b',D,No
ID1766-phase5,39547851,6/11/26,63,Labeled,586841,med student,b',D,No
ID1766-phase5,39547851,6/5/26,83,Labeled,603017,med student,e',D,No
ID1768-phase5,39547852,6/11/26,11,Labeled,579547,med student,c',C,Yes
ID1768-phase5,39547852,6/8/26,106,Labeled,584340,med student,c',C,Yes
ID1768-phase5,39547852,6/11/26,118,Labeled,586841,med student,c',C,Yes
ID1769-phase5,39547853,6/4/26,215,Labeled,579547,med student,c',C,Yes
ID1769-phase5,39547853,6/11/26,205,Labeled,579918,med student,c',C,Yes
ID1769-phase5,39547853,6/4/26,139,Labeled,584340,med student,a',C,No
ID1772-phase5,39547854,6/2/26,126,Labeled,579547,med student,e',E,Yes
ID1772-phase5,39547854,6/2/26,126,Labeled,584340,med student,d',E,No
ID1772-phase5,39547854,6/3/26,102,Labeled,603017,med student,j',E,No
ID1773-phase5,39547855,6/3/26,666,Labeled,579547,med student,b',B,Yes
ID1773-phase5,39547855,6/11/26,138,Labeled,579918,med student,f',B,No
ID1773-phase5,39547855,6/2/26,131,Labeled,584340,med student,b',B,Yes
ID1774-phase5,39547856,6/13/26,34,Labeled,579547,med student,b',B,Yes
ID1774-phase5,39547856,6/13/26,85,Labeled,584340,med student,b',B,Yes
ID1774-phase5,39547856,6/12/26,175,Labeled,586841,med student,b',B,Yes
ID1774-phase5,39547856,6/12/26,214,Labeled,618830,med student,b',B,Yes
ID1776-phase5,39547857,6/4/26,75,Labeled,579547,med student,h',B,No
ID1776-phase5,39547857,6/10/26,62,Labeled,579918,med student,b',B,Yes
ID1776-phase5,39547857,6/2/26,96,Labeled,584340,med student,e',B,No
