model,Origin,concordance_pct,n_sentence_pairs,missing_model_row,model_csv
Qwen-14B_CC,ID0574,100.0,3,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0576,75.0,4,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0577,77.77777777777777,9,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0578,60.0,5,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0581,50.0,4,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0584,80.0,5,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0587,83.33333333333333,6,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0589,50.0,6,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0590,80.0,10,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0591,66.66666666666667,6,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0594,66.66666666666667,6,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0595,33.333333333333336,3,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0596,50.0,6,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0598,100.0,3,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0599,85.71428571428571,7,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0600,50.0,4,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0601,75.0,4,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0602,50.0,4,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0604,75.0,4,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0605,33.333333333333336,3,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0607,80.0,5,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0609,75.0,4,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0614,66.66666666666667,3,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0616,66.66666666666667,3,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0617,50.0,2,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0618,80.0,5,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0619,80.0,5,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0621,85.71428571428571,7,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0622,75.0,4,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0623,71.42857142857143,7,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0625,100.0,3,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0626,75.0,4,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0627,50.0,4,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0628,75.0,4,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0634,0.0,2,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0635,50.0,4,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0636,33.333333333333336,6,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0647,60.0,5,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0651,85.71428571428571,7,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0652,100.0,2,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0653,33.333333333333336,3,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0654,66.66666666666667,3,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0655,66.66666666666667,6,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0656,50.0,4,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0658,100.0,1,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0660,33.333333333333336,6,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0662,75.0,8,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0665,100.0,3,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0668,66.66666666666667,3,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0669,50.0,4,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0671,66.66666666666667,6,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0672,66.66666666666667,3,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0673,33.333333333333336,3,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0675,66.66666666666667,6,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0680,75.0,4,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0682,66.66666666666667,3,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0683,50.0,6,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0684,100.0,2,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0692,71.42857142857143,7,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0693,50.0,4,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0695,100.0,2,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0698,60.0,5,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0699,42.857142857142854,7,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0701,100.0,3,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0702,80.0,5,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0703,66.66666666666667,6,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0708,87.5,8,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0710,80.0,5,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0712,100.0,2,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0713,66.66666666666667,6,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0715,75.0,4,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0716,66.66666666666667,3,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0717,66.66666666666667,3,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0718,40.0,5,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0721,66.66666666666667,6,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0723,72.72727272727273,11,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0726,100.0,3,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0731,80.0,10,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0732,66.66666666666667,3,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0733,100.0,3,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0735,100.0,3,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0737,80.0,5,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0740,66.66666666666667,6,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0746,33.333333333333336,6,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0747,100.0,9,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0752,100.0,3,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0753,100.0,6,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0754,37.5,8,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0757,50.0,4,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0758,60.0,5,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0759,83.33333333333333,6,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0761,87.5,8,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0764,75.0,4,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0765,75.0,4,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0766,50.0,2,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0769,100.0,6,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0770,100.0,1,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0773,0.0,1,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0777,100.0,8,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0778,50.0,4,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0779,42.857142857142854,7,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0780,63.63636363636363,11,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0784,60.0,5,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0786,75.0,4,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0788,50.0,2,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0789,80.0,5,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0790,50.0,6,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0792,50.0,2,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0798,80.0,5,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0799,50.0,2,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0801,80.0,5,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0802,100.0,6,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0803,80.0,5,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0805,50.0,2,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0809,55.55555555555556,9,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0810,33.333333333333336,3,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0811,33.333333333333336,3,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0813,100.0,4,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0815,100.0,1,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0816,50.0,2,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0819,50.0,2,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0821,100.0,3,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0826,75.0,4,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0827,66.66666666666667,6,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0828,75.0,4,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0831,57.142857142857146,7,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0833,50.0,2,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0834,100.0,5,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0835,40.0,5,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0837,83.33333333333333,6,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0840,80.0,5,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0841,71.42857142857143,7,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0843,50.0,4,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0844,66.66666666666667,3,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0845,85.71428571428571,7,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0846,37.5,8,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0851,80.0,5,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0852,62.5,8,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0856,100.0,6,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0859,100.0,2,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0860,75.0,4,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0861,50.0,4,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0864,50.0,2,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0866,80.0,5,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0867,33.333333333333336,3,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0869,57.142857142857146,7,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0870,66.66666666666667,6,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0872,100.0,2,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0878,75.0,8,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0880,80.0,5,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0884,100.0,2,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0885,33.333333333333336,3,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0887,66.66666666666667,3,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0894,100.0,6,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0895,50.0,6,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0899,75.0,8,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0901,80.0,10,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
Qwen-14B_CC,ID0902,66.66666666666667,3,False,/orcd/home/002/yuexing/NeuRIPS25/Merge/attribution/14b_contextcite_analysis/qwen14b_contextcite_topk_summary.csv
