Origin,Question,Labels,Category,Combination
ID1778,q12,"('not applicable', 'not applicable')",Other,
ID1778,q13,"('not applicable', 'not applicable')",Other,
ID1778,q14,"('not applicable', 'not applicable')",Other,
ID1778,q15,"('not applicable', 'not applicable')",Other,
ID1778,q16,"('not applicable', 'not applicable')",Other,
ID1778,q17,"('not applicable', 'not applicable')",Other,
ID1778,q18,"('not applicable', 'not applicable')",Other,
ID1778,q19,"('not applicable', 'not applicable')",Other,
ID1778,q20,"('not applicable', 'not applicable')",Other,
ID1778,q21,"('not applicable', 'not applicable')",Other,
ID1778,q22,"('not applicable', 'not applicable')",Other,
ID1783,q2,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1783,q3,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1783,q4,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1783,q5,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1783,q6,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1783,q7,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1783,q8,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1783,q9,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1783,q10,"('not applicable', 'not applicable')",Other,
ID1783,q11,"('not applicable', 'not applicable')",Other,
ID1783,q12,"('not applicable', 'not applicable')",Other,
ID1783,q13,"('not applicable', 'not applicable')",Other,
ID1783,q14,"('not applicable', 'not applicable')",Other,
ID1783,q15,"('not applicable', 'not applicable')",Other,
ID1783,q16,"('not applicable', 'not applicable')",Other,
ID1783,q17,"('not applicable', 'not applicable')",Other,
ID1783,q18,"('not applicable', 'not applicable')",Other,
ID1783,q19,"('not applicable', 'not applicable')",Other,
ID1783,q20,"('not applicable', 'not applicable')",Other,
ID1783,q21,"('not applicable', 'not applicable')",Other,
ID1783,q22,"('not applicable', 'not applicable')",Other,
ID1797,q2,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1797,q3,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1797,q4,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1797,q5,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1797,q6,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1797,q7,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1797,q8,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1797,q9,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1797,q10,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1797,q11,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1797,q12,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1797,q13,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1797,q14,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1797,q15,"('not applicable', 'not applicable')",Other,
ID1797,q16,"('not applicable', 'not applicable')",Other,
ID1797,q17,"('not applicable', 'not applicable')",Other,
ID1797,q18,"('not applicable', 'not applicable')",Other,
ID1797,q19,"('not applicable', 'not applicable')",Other,
ID1797,q20,"('not applicable', 'not applicable')",Other,
ID1797,q21,"('not applicable', 'not applicable')",Other,
ID1797,q22,"('not applicable', 'not applicable')",Other,
ID1822,q2,"('Irr', 'Low')",Low Relevance Labels,"('Low', 'Irr')"
ID1822,q3,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1822,q4,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1822,q5,"('Irr', 'Low')",Low Relevance Labels,"('Low', 'Irr')"
ID1822,q6,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1822,q7,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1822,q8,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1822,q9,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1822,q10,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1822,q11,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1822,q12,"('Irr', 'Low')",Low Relevance Labels,"('Low', 'Irr')"
ID1822,q13,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1822,q14,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1822,q15,"('not applicable', 'not applicable')",Other,
ID1822,q16,"('not applicable', 'not applicable')",Other,
ID1822,q17,"('not applicable', 'not applicable')",Other,
ID1822,q18,"('not applicable', 'not applicable')",Other,
ID1822,q19,"('not applicable', 'not applicable')",Other,
ID1822,q20,"('not applicable', 'not applicable')",Other,
ID1822,q21,"('not applicable', 'not applicable')",Other,
ID1822,q22,"('not applicable', 'not applicable')",Other,
ID1823,q2,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1823,q3,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1823,q4,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1823,q5,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1823,q6,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1823,q7,"('Irr', 'Low')",Low Relevance Labels,"('Low', 'Irr')"
ID1823,q8,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1823,q9,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1823,q10,"('Irr', 'Low')",Low Relevance Labels,"('Low', 'Irr')"
ID1823,q11,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1823,q12,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1823,q13,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1823,q14,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1823,q15,"('not applicable', 'not applicable')",Other,
ID1823,q16,"('not applicable', 'not applicable')",Other,
ID1823,q17,"('not applicable', 'not applicable')",Other,
ID1823,q18,"('not applicable', 'not applicable')",Other,
ID1823,q19,"('not applicable', 'not applicable')",Other,
ID1823,q20,"('not applicable', 'not applicable')",Other,
ID1823,q21,"('not applicable', 'not applicable')",Other,
ID1823,q22,"('not applicable', 'not applicable')",Other,
ID1825,q2,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1825,q3,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1825,q4,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1825,q5,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1825,q6,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1825,q7,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1825,q8,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1825,q9,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1825,q10,"('not applicable', 'not applicable')",Other,
ID1825,q11,"('not applicable', 'not applicable')",Other,
ID1825,q12,"('not applicable', 'not applicable')",Other,
ID1825,q13,"('not applicable', 'not applicable')",Other,
ID1825,q14,"('not applicable', 'not applicable')",Other,
ID1825,q15,"('not applicable', 'not applicable')",Other,
ID1825,q16,"('not applicable', 'not applicable')",Other,
ID1825,q17,"('not applicable', 'not applicable')",Other,
ID1825,q18,"('not applicable', 'not applicable')",Other,
ID1825,q19,"('not applicable', 'not applicable')",Other,
ID1825,q20,"('not applicable', 'not applicable')",Other,
ID1825,q21,"('not applicable', 'not applicable')",Other,
ID1825,q22,"('not applicable', 'not applicable')",Other,
ID1829,q2,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1829,q3,"('Irr', 'Low')",Low Relevance Labels,"('Low', 'Irr')"
ID1829,q4,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1829,q5,"('High', 'Irr')",Low Relevance Labels,"('High', 'Irr')"
ID1829,q6,"('Irr', 'Irr')",Irrelevant Labels,"('Irr', 'Irr')"
ID1829,q7,"('Irr', 'Irr')",Irrelevant Labels,"('Irr', 'Irr')"
ID1829,q8,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1829,q9,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1829,q10,"('not applicable', 'not applicable')",Other,
ID1829,q11,"('not applicable', 'not applicable')",Other,
ID1829,q12,"('not applicable', 'not applicable')",Other,
ID1829,q13,"('not applicable', 'not applicable')",Other,
ID1829,q14,"('not applicable', 'not applicable')",Other,
ID1829,q15,"('not applicable', 'not applicable')",Other,
ID1829,q16,"('not applicable', 'not applicable')",Other,
ID1829,q17,"('not applicable', 'not applicable')",Other,
ID1829,q18,"('not applicable', 'not applicable')",Other,
ID1829,q19,"('not applicable', 'not applicable')",Other,
ID1829,q20,"('not applicable', 'not applicable')",Other,
ID1829,q21,"('not applicable', 'not applicable')",Other,
ID1829,q22,"('not applicable', 'not applicable')",Other,
ID1831,q2,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1831,q3,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1831,q4,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1831,q5,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1831,q6,"('Irr', 'not applicable')",Other,
ID1831,q7,"('Irr', 'Low')",Low Relevance Labels,"('Low', 'Irr')"
ID1831,q8,"('Irr', 'not applicable')",Other,
ID1831,q9,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1831,q10,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1831,q11,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1831,q12,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1831,q13,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1831,q14,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1831,q15,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1831,q16,"('Irr', 'Irr')",Irrelevant Labels,"('Irr', 'Irr')"
ID1831,q17,"('not applicable', 'not applicable')",Other,
ID1831,q18,"('not applicable', 'not applicable')",Other,
ID1831,q19,"('not applicable', 'not applicable')",Other,
ID1831,q20,"('not applicable', 'not applicable')",Other,
ID1831,q21,"('not applicable', 'not applicable')",Other,
ID1831,q22,"('not applicable', 'not applicable')",Other,
ID1834,q2,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1834,q3,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1834,q4,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1834,q5,"('not applicable', 'not applicable')",Other,
ID1834,q6,"('not applicable', 'not applicable')",Other,
ID1834,q7,"('not applicable', 'not applicable')",Other,
ID1834,q8,"('not applicable', 'not applicable')",Other,
ID1834,q9,"('not applicable', 'not applicable')",Other,
ID1834,q10,"('not applicable', 'not applicable')",Other,
ID1834,q11,"('not applicable', 'not applicable')",Other,
ID1834,q12,"('not applicable', 'not applicable')",Other,
ID1834,q13,"('not applicable', 'not applicable')",Other,
ID1834,q14,"('not applicable', 'not applicable')",Other,
ID1834,q15,"('not applicable', 'not applicable')",Other,
ID1834,q16,"('not applicable', 'not applicable')",Other,
ID1834,q17,"('not applicable', 'not applicable')",Other,
ID1834,q18,"('not applicable', 'not applicable')",Other,
ID1834,q19,"('not applicable', 'not applicable')",Other,
ID1834,q20,"('not applicable', 'not applicable')",Other,
ID1834,q21,"('not applicable', 'not applicable')",Other,
ID1834,q22,"('not applicable', 'not applicable')",Other,
ID1835,q2,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1835,q3,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1835,q4,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1835,q5,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1835,q6,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1835,q7,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1835,q8,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1835,q9,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1835,q10,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1835,q11,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1835,q12,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1835,q13,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1836,q2,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1836,q3,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1836,q4,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1836,q5,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1836,q6,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1836,q7,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1836,q8,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1836,q9,"('Irr', 'Low')",Low Relevance Labels,"('Low', 'Irr')"
ID1836,q10,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1836,q11,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1836,q12,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1836,q13,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1836,q14,"('not applicable', 'not applicable')",Other,
ID1836,q15,"('not applicable', 'not applicable')",Other,
ID1836,q16,"('not applicable', 'not applicable')",Other,
ID1836,q17,"('not applicable', 'not applicable')",Other,
ID1836,q18,"('not applicable', 'not applicable')",Other,
ID1836,q19,"('not applicable', 'not applicable')",Other,
ID1836,q20,"('not applicable', 'not applicable')",Other,
ID1836,q21,"('not applicable', 'not applicable')",Other,
ID1836,q22,"('not applicable', 'not applicable')",Other,
ID1842,q2,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1842,q3,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1842,q4,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1842,q5,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1842,q6,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1842,q7,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1842,q8,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1842,q9,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1842,q10,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1842,q11,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1842,q12,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1842,q13,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1842,q14,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1842,q15,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1842,q16,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1842,q17,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1842,q18,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1842,q19,"('not applicable', 'not applicable')",Other,
ID1842,q20,"('not applicable', 'not applicable')",Other,
ID1842,q21,"('not applicable', 'not applicable')",Other,
ID1842,q22,"('not applicable', 'not applicable')",Other,
ID1846,q2,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1846,q3,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1846,q4,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1846,q5,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1846,q6,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1846,q7,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1846,q8,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1846,q9,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1846,q10,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1846,q11,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1846,q12,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1846,q13,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1846,q14,"('not applicable', 'not applicable')",Other,
ID1846,q15,"('not applicable', 'not applicable')",Other,
ID1846,q16,"('not applicable', 'not applicable')",Other,
ID1846,q17,"('not applicable', 'not applicable')",Other,
ID1846,q18,"('not applicable', 'not applicable')",Other,
ID1846,q19,"('not applicable', 'not applicable')",Other,
ID1846,q20,"('not applicable', 'not applicable')",Other,
ID1846,q21,"('not applicable', 'not applicable')",Other,
ID1846,q22,"('not applicable', 'not applicable')",Other,
ID1860,q2,"('High', 'Irr')",Low Relevance Labels,"('High', 'Irr')"
ID1860,q3,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1860,q4,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1860,q5,"('High', 'Irr')",Low Relevance Labels,"('High', 'Irr')"
ID1860,q6,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1860,q7,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1860,q8,"('Irr', 'Low')",Low Relevance Labels,"('Low', 'Irr')"
ID1860,q9,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1860,q10,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1860,q11,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1860,q12,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1860,q13,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1860,q14,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1860,q15,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1860,q16,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1860,q17,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1860,q18,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1860,q19,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1860,q20,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1860,q21,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1860,q22,"('not applicable', 'not applicable')",Other,
ID1863,q2,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1863,q3,"('Irr', 'Low')",Low Relevance Labels,"('Low', 'Irr')"
ID1863,q4,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1863,q5,"('Irr', 'Low')",Low Relevance Labels,"('Low', 'Irr')"
ID1863,q6,"('Irr', 'Low')",Low Relevance Labels,"('Low', 'Irr')"
ID1863,q7,"('Irr', 'Low')",Low Relevance Labels,"('Low', 'Irr')"
ID1863,q8,"('Irr', 'Low')",Low Relevance Labels,"('Low', 'Irr')"
ID1863,q9,"('Irr', 'Low')",Low Relevance Labels,"('Low', 'Irr')"
ID1863,q10,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1863,q11,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1863,q12,"('not applicable', 'not applicable')",Other,
ID1863,q13,"('not applicable', 'not applicable')",Other,
ID1863,q14,"('not applicable', 'not applicable')",Other,
ID1863,q15,"('not applicable', 'not applicable')",Other,
ID1863,q16,"('not applicable', 'not applicable')",Other,
ID1863,q17,"('not applicable', 'not applicable')",Other,
ID1863,q18,"('not applicable', 'not applicable')",Other,
ID1863,q19,"('not applicable', 'not applicable')",Other,
ID1863,q20,"('not applicable', 'not applicable')",Other,
ID1863,q21,"('not applicable', 'not applicable')",Other,
ID1863,q22,"('not applicable', 'not applicable')",Other,
ID1865,q2,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1865,q3,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1865,q4,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1865,q5,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1865,q6,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1865,q7,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1865,q8,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1865,q9,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1865,q10,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1865,q11,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1865,q12,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1865,q13,"('Irr', 'Low')",Low Relevance Labels,"('Low', 'Irr')"
ID1865,q14,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1865,q15,"('not applicable', 'not applicable')",Other,
ID1865,q16,"('not applicable', 'not applicable')",Other,
ID1865,q17,"('not applicable', 'not applicable')",Other,
ID1865,q18,"('not applicable', 'not applicable')",Other,
ID1865,q19,"('not applicable', 'not applicable')",Other,
ID1865,q20,"('not applicable', 'not applicable')",Other,
ID1865,q21,"('not applicable', 'not applicable')",Other,
ID1865,q22,"('not applicable', 'not applicable')",Other,
ID1879,q2,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1879,q3,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1879,q4,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1879,q5,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1879,q6,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1879,q7,"('Irr', 'not applicable')",Other,
ID1879,q8,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1879,q9,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1879,q10,"('Irr', 'not applicable')",Other,
ID1887,q2,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1887,q3,"('Irr', 'Low')",Low Relevance Labels,"('Low', 'Irr')"
ID1887,q4,"('Irr', 'Low')",Low Relevance Labels,"('Low', 'Irr')"
ID1887,q5,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1887,q6,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1887,q7,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1887,q8,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1887,q9,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1887,q10,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1887,q11,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1887,q12,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1887,q13,"('not applicable', 'not applicable')",Other,
ID1887,q14,"('not applicable', 'not applicable')",Other,
ID1887,q15,"('not applicable', 'not applicable')",Other,
ID1887,q16,"('not applicable', 'not applicable')",Other,
ID1887,q17,"('not applicable', 'not applicable')",Other,
ID1887,q18,"('not applicable', 'not applicable')",Other,
ID1887,q19,"('not applicable', 'not applicable')",Other,
ID1887,q20,"('not applicable', 'not applicable')",Other,
ID1887,q21,"('not applicable', 'not applicable')",Other,
ID1887,q22,"('not applicable', 'not applicable')",Other,
ID1892,q2,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1892,q3,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1892,q4,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1892,q5,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1892,q6,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1892,q7,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1892,q8,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1892,q9,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1895,q2,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1895,q3,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1895,q4,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1895,q5,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1895,q6,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1895,q7,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1895,q8,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1895,q9,"('not applicable', 'not applicable')",Other,
ID1895,q10,"('not applicable', 'not applicable')",Other,
ID1895,q11,"('not applicable', 'not applicable')",Other,
ID1895,q12,"('not applicable', 'not applicable')",Other,
ID1895,q13,"('not applicable', 'not applicable')",Other,
ID1895,q14,"('not applicable', 'not applicable')",Other,
ID1895,q15,"('not applicable', 'not applicable')",Other,
ID1895,q16,"('not applicable', 'not applicable')",Other,
ID1895,q17,"('not applicable', 'not applicable')",Other,
ID1895,q18,"('not applicable', 'not applicable')",Other,
ID1895,q19,"('not applicable', 'not applicable')",Other,
ID1895,q20,"('not applicable', 'not applicable')",Other,
ID1895,q21,"('not applicable', 'not applicable')",Other,
ID1895,q22,"('not applicable', 'not applicable')",Other,
ID1900,q2,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1900,q3,"('Irr', 'Low')",Low Relevance Labels,"('Low', 'Irr')"
ID1900,q4,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1900,q5,"('Irr', 'Low')",Low Relevance Labels,"('Low', 'Irr')"
ID1900,q6,"('Irr', 'Low')",Low Relevance Labels,"('Low', 'Irr')"
ID1900,q7,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1900,q8,"('Irr', 'Low')",Low Relevance Labels,"('Low', 'Irr')"
ID1900,q9,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1900,q10,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1900,q11,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1900,q12,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1900,q13,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1900,q14,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1900,q15,"('Irr', 'Low')",Low Relevance Labels,"('Low', 'Irr')"
ID1900,q16,"('Low', 'not applicable')",Other,
ID1900,q17,"('not applicable', 'not applicable')",Other,
ID1900,q18,"('not applicable', 'not applicable')",Other,
ID1900,q19,"('not applicable', 'not applicable')",Other,
ID1900,q20,"('not applicable', 'not applicable')",Other,
ID1900,q21,"('not applicable', 'not applicable')",Other,
ID1900,q22,"('not applicable', 'not applicable')",Other,
ID1902,q2,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1902,q3,"('Irr', 'Low')",Low Relevance Labels,"('Low', 'Irr')"
ID1902,q4,"('Irr', 'Low')",Low Relevance Labels,"('Low', 'Irr')"
ID1902,q5,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1902,q6,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1902,q7,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID1902,q8,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1902,q9,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1902,q10,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1902,q11,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID1902,q12,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID1902,q13,"('Irr', 'Low')",Low Relevance Labels,"('Low', 'Irr')"
ID1902,q14,"('not applicable', 'not applicable')",Other,
ID1902,q15,"('not applicable', 'not applicable')",Other,
ID1902,q16,"('not applicable', 'not applicable')",Other,
ID1902,q17,"('not applicable', 'not applicable')",Other,
ID1902,q18,"('not applicable', 'not applicable')",Other,
ID1902,q19,"('not applicable', 'not applicable')",Other,
