Origin,Question,Labels,Category,Combination
ID1826,q5,"('Irr', 'Irr', 'Irr')",Irrelevant Labels,"('Irr', 'Irr', 'Irr')"
ID1826,q6,"('Irr', 'Irr', 'Low')",Irrelevant Labels,"('Low', 'Irr', 'Irr')"
ID1826,q7,"('Irr', 'Irr', 'Low')",Irrelevant Labels,"('Low', 'Irr', 'Irr')"
ID1826,q8,"('Irr', 'Irr', 'Low')",Irrelevant Labels,"('Low', 'Irr', 'Irr')"
ID1826,q9,"('High', 'Low', 'Low')",High Relevance Labels,"('High', 'Low', 'Low')"
ID1826,q10,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1826,q11,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1826,q12,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1826,q13,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1826,q14,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1826,q15,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1826,q16,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1826,q17,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1826,q18,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1826,q19,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1826,q20,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1826,q21,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1826,q22,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1827,q2,"('High', 'High', 'High')",High Relevance Labels,"('High', 'High', 'High')"
ID1827,q3,"('High', 'Low', 'Low')",High Relevance Labels,"('High', 'Low', 'Low')"
ID1827,q4,"('Irr', 'Low', 'Low')",Irrelevant Labels,"('Low', 'Low', 'Irr')"
ID1827,q5,"('Low', 'Low', 'Low')",Low Relevance Labels,"('Low', 'Low', 'Low')"
ID1827,q6,"('High', 'Low', 'Low')",High Relevance Labels,"('High', 'Low', 'Low')"
ID1827,q7,"('High', 'High', 'Low')",High Relevance Labels,"('High', 'High', 'Low')"
ID1827,q8,"('High', 'High', 'Low')",High Relevance Labels,"('High', 'High', 'Low')"
ID1827,q9,"('Irr', 'Low', 'Low')",Irrelevant Labels,"('Low', 'Low', 'Irr')"
ID1827,q10,"('High', 'High', 'High')",High Relevance Labels,"('High', 'High', 'High')"
ID1827,q11,"('High', 'High', 'High')",High Relevance Labels,"('High', 'High', 'High')"
ID1827,q12,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1827,q13,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1827,q14,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1827,q15,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1827,q16,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1827,q17,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1827,q18,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1827,q19,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1827,q20,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1827,q21,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1827,q22,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1833,q2,"('High', 'High', 'High')",High Relevance Labels,"('High', 'High', 'High')"
ID1833,q3,"('High', 'High', 'Low')",High Relevance Labels,"('High', 'High', 'Low')"
ID1833,q4,"('Irr', 'Low', 'Low')",Irrelevant Labels,"('Low', 'Low', 'Irr')"
ID1833,q5,"('Irr', 'Low', 'Low')",Irrelevant Labels,"('Low', 'Low', 'Irr')"
ID1833,q6,"('Irr', 'Irr', 'Low')",Irrelevant Labels,"('Low', 'Irr', 'Irr')"
ID1833,q7,"('High', 'High', 'High')",High Relevance Labels,"('High', 'High', 'High')"
ID1833,q8,"('High', 'Irr', 'Low')",Low Relevance Labels,"('High', 'Low', 'Irr')"
ID1833,q9,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1833,q10,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1833,q11,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1833,q12,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1833,q13,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1833,q14,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1833,q15,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1833,q16,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1833,q17,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1833,q18,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1833,q19,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1833,q20,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1833,q21,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1833,q22,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1837,q2,"('High', 'High', 'Low')",High Relevance Labels,"('High', 'High', 'Low')"
ID1837,q3,"('High', 'Low', 'Low')",High Relevance Labels,"('High', 'Low', 'Low')"
ID1837,q4,"('Low', 'Low', 'Low')",Low Relevance Labels,"('Low', 'Low', 'Low')"
ID1837,q5,"('High', 'High', 'Irr')",High Relevance Labels,"('High', 'High', 'Irr')"
ID1837,q6,"('High', 'Irr', 'Low')",Low Relevance Labels,"('High', 'Low', 'Irr')"
ID1837,q7,"('Irr', 'Low', 'Low')",Irrelevant Labels,"('Low', 'Low', 'Irr')"
ID1837,q8,"('High', 'High', 'High')",High Relevance Labels,"('High', 'High', 'High')"
ID1837,q9,"('High', 'High', 'High')",High Relevance Labels,"('High', 'High', 'High')"
ID1837,q10,"('Low', 'not applicable', 'not applicable')",Other,
ID1837,q11,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1837,q12,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1837,q13,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1837,q14,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1837,q15,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1837,q16,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1837,q17,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1837,q18,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1837,q19,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1837,q20,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1837,q21,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1837,q22,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1838,q2,"('High', 'High', 'Low')",High Relevance Labels,"('High', 'High', 'Low')"
ID1838,q3,"('High', 'Low', 'Low')",High Relevance Labels,"('High', 'Low', 'Low')"
ID1838,q4,"('High', 'High', 'Low')",High Relevance Labels,"('High', 'High', 'Low')"
ID1838,q5,"('High', 'Low', 'Low')",High Relevance Labels,"('High', 'Low', 'Low')"
ID1838,q6,"('Low', 'Low', 'Low')",Low Relevance Labels,"('Low', 'Low', 'Low')"
ID1838,q7,"('Irr', 'Low', 'Low')",Irrelevant Labels,"('Low', 'Low', 'Irr')"
ID1838,q8,"('Irr', 'Low', 'Low')",Irrelevant Labels,"('Low', 'Low', 'Irr')"
ID1838,q9,"('High', 'Low', 'Low')",High Relevance Labels,"('High', 'Low', 'Low')"
ID1838,q10,"('High', 'High', 'not applicable')",Other,
ID1838,q11,"('High', 'not applicable', 'not applicable')",Other,
ID1838,q12,"('Low', 'not applicable', 'not applicable')",Other,
ID1838,q13,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1838,q14,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1838,q15,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1838,q16,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1838,q17,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1838,q18,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1838,q19,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1838,q20,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1838,q21,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1838,q22,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1845,q2,"('High', 'High', 'Low')",High Relevance Labels,"('High', 'High', 'Low')"
ID1845,q3,"('High', 'High', 'Low')",High Relevance Labels,"('High', 'High', 'Low')"
ID1845,q4,"('Low', 'Low', 'Low')",Low Relevance Labels,"('Low', 'Low', 'Low')"
ID1845,q5,"('High', 'High', 'High')",High Relevance Labels,"('High', 'High', 'High')"
ID1845,q6,"('High', 'High', 'High')",High Relevance Labels,"('High', 'High', 'High')"
ID1845,q7,"('Low', 'Low', 'Low')",Low Relevance Labels,"('Low', 'Low', 'Low')"
ID1845,q8,"('High', 'High', 'Low')",High Relevance Labels,"('High', 'High', 'Low')"
ID1845,q9,"('High', 'Low', 'Low')",High Relevance Labels,"('High', 'Low', 'Low')"
ID1845,q10,"('Low', 'Low', 'Low')",Low Relevance Labels,"('Low', 'Low', 'Low')"
ID1847,q2,"('High', 'High', 'High')",High Relevance Labels,"('High', 'High', 'High')"
ID1847,q3,"('High', 'High', 'Low')",High Relevance Labels,"('High', 'High', 'Low')"
ID1847,q4,"('High', 'High', 'Low')",High Relevance Labels,"('High', 'High', 'Low')"
ID1847,q5,"('High', 'High', 'Low')",High Relevance Labels,"('High', 'High', 'Low')"
ID1847,q6,"('High', 'High', 'High')",High Relevance Labels,"('High', 'High', 'High')"
ID1847,q7,"('Low', 'Low', 'Low')",Low Relevance Labels,"('Low', 'Low', 'Low')"
ID1847,q8,"('High', 'High', 'Low')",High Relevance Labels,"('High', 'High', 'Low')"
ID1847,q9,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1847,q10,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1847,q11,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1847,q12,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1847,q13,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1847,q14,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1847,q15,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1847,q16,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1847,q17,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1847,q18,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1847,q19,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1847,q20,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1847,q21,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1847,q22,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1849,q2,"('High', 'High', 'High')",High Relevance Labels,"('High', 'High', 'High')"
ID1849,q3,"('High', 'High', 'Low')",High Relevance Labels,"('High', 'High', 'Low')"
ID1849,q4,"('High', 'Low', 'Low')",High Relevance Labels,"('High', 'Low', 'Low')"
ID1849,q5,"('High', 'High', 'High')",High Relevance Labels,"('High', 'High', 'High')"
ID1849,q6,"('Irr', 'Irr', 'Low')",Irrelevant Labels,"('Low', 'Irr', 'Irr')"
ID1849,q7,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1849,q8,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1849,q9,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1849,q10,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1849,q11,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1849,q12,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1849,q13,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1849,q14,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1849,q15,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1849,q16,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1849,q17,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1849,q18,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1849,q19,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1849,q20,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1849,q21,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1849,q22,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1851,q2,"('Low', 'Low', 'Low')",Low Relevance Labels,"('Low', 'Low', 'Low')"
ID1851,q3,"('High', 'High', 'High')",High Relevance Labels,"('High', 'High', 'High')"
ID1851,q4,"('High', 'High', 'High')",High Relevance Labels,"('High', 'High', 'High')"
ID1851,q5,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1851,q6,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1851,q7,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1851,q8,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1851,q9,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1851,q10,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1851,q11,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1851,q12,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1851,q13,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1851,q14,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1851,q15,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1851,q16,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1851,q17,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1851,q18,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1851,q19,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1851,q20,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1851,q21,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1851,q22,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1852,q2,"('High', 'High', 'Low')",High Relevance Labels,"('High', 'High', 'Low')"
ID1852,q3,"('High', 'High', 'Low')",High Relevance Labels,"('High', 'High', 'Low')"
ID1852,q4,"('High', 'Low', 'Low')",High Relevance Labels,"('High', 'Low', 'Low')"
ID1852,q5,"('High', 'Irr', 'Low')",Low Relevance Labels,"('High', 'Low', 'Irr')"
ID1852,q6,"('High', 'Low', 'Low')",High Relevance Labels,"('High', 'Low', 'Low')"
ID1852,q7,"('High', 'High', 'Low')",High Relevance Labels,"('High', 'High', 'Low')"
ID1852,q8,"('High', 'High', 'Low')",High Relevance Labels,"('High', 'High', 'Low')"
ID1852,q9,"('High', 'High', 'High')",High Relevance Labels,"('High', 'High', 'High')"
ID1852,q10,"('High', 'Low', 'not applicable')",Other,
ID1852,q11,"('High', 'Low', 'not applicable')",Other,
ID1856,q2,"('High', 'High', 'High')",High Relevance Labels,"('High', 'High', 'High')"
ID1856,q3,"('High', 'High', 'Low')",High Relevance Labels,"('High', 'High', 'Low')"
ID1856,q4,"('Low', 'Low', 'Low')",Low Relevance Labels,"('Low', 'Low', 'Low')"
ID1856,q5,"('High', 'High', 'High')",High Relevance Labels,"('High', 'High', 'High')"
ID1856,q6,"('High', 'High', 'High')",High Relevance Labels,"('High', 'High', 'High')"
ID1856,q7,"('High', 'High', 'not applicable')",Other,
ID1856,q8,"('High', 'Low', 'not applicable')",Other,
ID1856,q9,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1856,q10,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1856,q11,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1856,q12,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1856,q13,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1856,q14,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1856,q15,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1856,q16,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1856,q17,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1856,q18,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1856,q19,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1856,q20,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1856,q21,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1856,q22,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1862,q2,"('High', 'High', 'High')",High Relevance Labels,"('High', 'High', 'High')"
ID1862,q3,"('Low', 'Low', 'not applicable')",Other,
ID1862,q4,"('Low', 'Low', 'Low')",Low Relevance Labels,"('Low', 'Low', 'Low')"
ID1862,q5,"('Irr', 'Irr', 'Low')",Irrelevant Labels,"('Low', 'Irr', 'Irr')"
ID1862,q6,"('High', 'Low', 'Low')",High Relevance Labels,"('High', 'Low', 'Low')"
ID1862,q7,"('High', 'High', 'Low')",High Relevance Labels,"('High', 'High', 'Low')"
ID1862,q8,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1862,q9,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1862,q10,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1862,q11,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1862,q12,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1862,q13,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1862,q14,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1862,q15,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1862,q16,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1862,q17,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1862,q18,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1862,q19,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1862,q20,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1862,q21,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1862,q22,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1866,q2,"('High', 'High', 'High')",High Relevance Labels,"('High', 'High', 'High')"
ID1866,q3,"('Low', 'Low', 'Low')",Low Relevance Labels,"('Low', 'Low', 'Low')"
ID1866,q4,"('High', 'High', 'High')",High Relevance Labels,"('High', 'High', 'High')"
ID1866,q5,"('High', 'High', 'High')",High Relevance Labels,"('High', 'High', 'High')"
ID1866,q6,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1866,q7,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1866,q8,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1866,q9,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1866,q10,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1866,q11,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1866,q12,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1866,q13,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1866,q14,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1866,q15,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1866,q16,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1866,q17,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1866,q18,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1866,q19,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1866,q20,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1866,q21,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1866,q22,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1870,q2,"('High', 'High', 'High')",High Relevance Labels,"('High', 'High', 'High')"
ID1870,q3,"('High', 'High', 'High')",High Relevance Labels,"('High', 'High', 'High')"
ID1870,q4,"('High', 'High', 'High')",High Relevance Labels,"('High', 'High', 'High')"
ID1870,q5,"('Low', 'Low', 'Low')",Low Relevance Labels,"('Low', 'Low', 'Low')"
ID1870,q6,"('Low', 'Low', 'Low')",Low Relevance Labels,"('Low', 'Low', 'Low')"
ID1870,q7,"('High', 'Low', 'Low')",High Relevance Labels,"('High', 'Low', 'Low')"
ID1870,q8,"('High', 'Low', 'Low')",High Relevance Labels,"('High', 'Low', 'Low')"
ID1870,q9,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1870,q10,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1870,q11,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1870,q12,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1870,q13,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1870,q14,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1870,q15,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1870,q16,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1870,q17,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1870,q18,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1870,q19,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1870,q20,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1870,q21,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1870,q22,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1873,q2,"('High', 'High', 'High')",High Relevance Labels,"('High', 'High', 'High')"
ID1873,q3,"('Low', 'Low', 'Low')",Low Relevance Labels,"('Low', 'Low', 'Low')"
ID1873,q4,"('Low', 'Low', 'Low')",Low Relevance Labels,"('Low', 'Low', 'Low')"
ID1873,q5,"('High', 'High', 'High')",High Relevance Labels,"('High', 'High', 'High')"
ID1873,q6,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1873,q7,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1873,q8,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1873,q9,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1873,q10,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1873,q11,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1873,q12,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1873,q13,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1873,q14,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1873,q15,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1873,q16,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1873,q17,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1873,q18,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1873,q19,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1873,q20,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1873,q21,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1873,q22,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1874,q2,"('High', 'High', 'High')",High Relevance Labels,"('High', 'High', 'High')"
ID1874,q3,"('Irr', 'Low', 'Low')",Irrelevant Labels,"('Low', 'Low', 'Irr')"
ID1874,q4,"('Irr', 'Low', 'Low')",Irrelevant Labels,"('Low', 'Low', 'Irr')"
ID1874,q5,"('High', 'High', 'High')",High Relevance Labels,"('High', 'High', 'High')"
ID1874,q6,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1874,q7,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1874,q8,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1874,q9,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1874,q10,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1874,q11,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1874,q12,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1874,q13,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1874,q14,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1874,q15,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1874,q16,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1874,q17,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1874,q18,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1874,q19,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1874,q20,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1874,q21,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1874,q22,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1875,q2,"('High', 'High', 'High')",High Relevance Labels,"('High', 'High', 'High')"
ID1875,q3,"('High', 'Low', 'Low')",High Relevance Labels,"('High', 'Low', 'Low')"
ID1875,q4,"('High', 'High', 'High')",High Relevance Labels,"('High', 'High', 'High')"
ID1875,q5,"('High', 'High', 'High')",High Relevance Labels,"('High', 'High', 'High')"
ID1875,q6,"('High', 'Low', 'Low')",High Relevance Labels,"('High', 'Low', 'Low')"
ID1875,q7,"('High', 'High', 'Low')",High Relevance Labels,"('High', 'High', 'Low')"
ID1875,q8,"('High', 'High', 'Low')",High Relevance Labels,"('High', 'High', 'Low')"
ID1875,q9,"('High', 'High', 'High')",High Relevance Labels,"('High', 'High', 'High')"
ID1875,q10,"('High', 'Irr', 'Irr')",Irrelevant Labels,"('High', 'Irr', 'Irr')"
ID1876,q2,"('High', 'High', 'High')",High Relevance Labels,"('High', 'High', 'High')"
ID1876,q3,"('Low', 'Low', 'Low')",Low Relevance Labels,"('Low', 'Low', 'Low')"
ID1876,q4,"('High', 'Low', 'Low')",High Relevance Labels,"('High', 'Low', 'Low')"
ID1876,q5,"('High', 'High', 'High')",High Relevance Labels,"('High', 'High', 'High')"
ID1876,q6,"('High', 'Low', 'Low')",High Relevance Labels,"('High', 'Low', 'Low')"
ID1876,q7,"('Irr', 'Irr', 'Low')",Irrelevant Labels,"('Low', 'Irr', 'Irr')"
ID1876,q8,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1876,q9,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1876,q10,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1876,q11,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1876,q12,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1876,q13,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1876,q14,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1876,q15,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1876,q16,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1876,q17,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1876,q18,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1876,q19,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1876,q20,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1876,q21,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1876,q22,"('not applicable', 'not applicable', 'not applicable')",Other,
ID1880,q2,"('High', 'Irr', 'Low')",Low Relevance Labels,"('High', 'Low', 'Irr')"
ID1880,q3,"('High', 'High', 'Low')",High Relevance Labels,"('High', 'High', 'Low')"
ID1880,q4,"('High', 'High', 'Low')",High Relevance Labels,"('High', 'High', 'Low')"
ID1880,q5,"('High', 'Low', 'Low')",High Relevance Labels,"('High', 'Low', 'Low')"
ID1880,q6,"('Low', 'Low', 'Low')",Low Relevance Labels,"('Low', 'Low', 'Low')"
ID1880,q7,"('Low', 'Low', 'Low')",Low Relevance Labels,"('Low', 'Low', 'Low')"
ID1880,q8,"('High', 'High', 'Low')",High Relevance Labels,"('High', 'High', 'Low')"
ID1880,q9,"('Irr', 'Low', 'Low')",Irrelevant Labels,"('Low', 'Low', 'Irr')"
ID1880,q10,"('Irr', 'Low', 'Low')",Irrelevant Labels,"('Low', 'Low', 'Irr')"
ID1880,q11,"('High', 'High', 'High')",High Relevance Labels,"('High', 'High', 'High')"
ID1880,q12,"('Low', 'Low', 'Low')",Low Relevance Labels,"('Low', 'Low', 'Low')"
ID1880,q13,"('Irr', 'Low', 'Low')",Irrelevant Labels,"('Low', 'Low', 'Irr')"
ID1881,q2,"('High', 'High', 'High')",High Relevance Labels,"('High', 'High', 'High')"
ID1881,q3,"('High', 'High', 'High')",High Relevance Labels,"('High', 'High', 'High')"
ID1881,q4,"('Low', 'Low', 'Low')",Low Relevance Labels,"('Low', 'Low', 'Low')"
ID1889,q2,"('High', 'Irr', 'Low')",Low Relevance Labels,"('High', 'Low', 'Irr')"
ID1889,q3,"('High', 'Low', 'Low')",High Relevance Labels,"('High', 'Low', 'Low')"
