Origin,Question,Labels,Category,Combination
ID1653,q21,"('not applicable',)",Other,
ID1653,q22,"('not applicable',)",Other,
ID1654,q2,"('High',)",High Relevance Labels,"('High',)"
ID1654,q3,"('Low',)",Low Relevance Labels,"('Low',)"
ID1654,q4,"('High',)",High Relevance Labels,"('High',)"
ID1654,q5,"('Low',)",Low Relevance Labels,"('Low',)"
ID1654,q6,"('Low',)",Low Relevance Labels,"('Low',)"
ID1654,q7,"('High',)",High Relevance Labels,"('High',)"
ID1654,q8,"('not applicable',)",Other,
ID1654,q9,"('not applicable',)",Other,
ID1654,q10,"('not applicable',)",Other,
ID1654,q11,"('not applicable',)",Other,
ID1654,q12,"('not applicable',)",Other,
ID1654,q13,"('not applicable',)",Other,
ID1654,q14,"('not applicable',)",Other,
ID1654,q15,"('not applicable',)",Other,
ID1654,q16,"('not applicable',)",Other,
ID1654,q17,"('not applicable',)",Other,
ID1654,q18,"('not applicable',)",Other,
ID1654,q19,"('not applicable',)",Other,
ID1654,q20,"('not applicable',)",Other,
ID1654,q21,"('not applicable',)",Other,
ID1654,q22,"('not applicable',)",Other,
ID1656,q2,"('High',)",High Relevance Labels,"('High',)"
ID1656,q3,"('Low',)",Low Relevance Labels,"('Low',)"
ID1656,q4,"('Low',)",Low Relevance Labels,"('Low',)"
ID1656,q5,"('High',)",High Relevance Labels,"('High',)"
ID1656,q6,"('High',)",High Relevance Labels,"('High',)"
ID1656,q7,"('Low',)",Low Relevance Labels,"('Low',)"
ID1656,q8,"('not applicable',)",Other,
ID1656,q9,"('not applicable',)",Other,
ID1656,q10,"('not applicable',)",Other,
ID1656,q11,"('not applicable',)",Other,
ID1656,q12,"('not applicable',)",Other,
ID1656,q13,"('not applicable',)",Other,
ID1656,q14,"('not applicable',)",Other,
ID1656,q15,"('not applicable',)",Other,
ID1656,q16,"('not applicable',)",Other,
ID1656,q17,"('not applicable',)",Other,
ID1656,q18,"('not applicable',)",Other,
ID1656,q19,"('not applicable',)",Other,
ID1656,q20,"('not applicable',)",Other,
ID1656,q21,"('not applicable',)",Other,
ID1656,q22,"('not applicable',)",Other,
ID1667,q2,"('High',)",High Relevance Labels,"('High',)"
ID1667,q3,"('High',)",High Relevance Labels,"('High',)"
ID1667,q4,"('Low',)",Low Relevance Labels,"('Low',)"
ID1667,q5,"('Low',)",Low Relevance Labels,"('Low',)"
ID1667,q6,"('Low',)",Low Relevance Labels,"('Low',)"
ID1667,q7,"('Low',)",Low Relevance Labels,"('Low',)"
ID1667,q8,"('Low',)",Low Relevance Labels,"('Low',)"
ID1667,q9,"('Low',)",Low Relevance Labels,"('Low',)"
ID1667,q10,"('Low',)",Low Relevance Labels,"('Low',)"
ID1667,q11,"('not applicable',)",Other,
ID1667,q12,"('not applicable',)",Other,
ID1667,q13,"('not applicable',)",Other,
ID1667,q14,"('not applicable',)",Other,
ID1667,q15,"('not applicable',)",Other,
ID1667,q16,"('not applicable',)",Other,
ID1667,q17,"('not applicable',)",Other,
ID1667,q18,"('not applicable',)",Other,
ID1667,q19,"('not applicable',)",Other,
ID1667,q20,"('not applicable',)",Other,
ID1667,q21,"('not applicable',)",Other,
ID1667,q22,"('not applicable',)",Other,
ID1668,q2,"('High',)",High Relevance Labels,"('High',)"
ID1668,q3,"('High',)",High Relevance Labels,"('High',)"
ID1668,q4,"('High',)",High Relevance Labels,"('High',)"
ID1668,q5,"('Low',)",Low Relevance Labels,"('Low',)"
ID1668,q6,"('High',)",High Relevance Labels,"('High',)"
ID1668,q7,"('High',)",High Relevance Labels,"('High',)"
ID1668,q8,"('High',)",High Relevance Labels,"('High',)"
ID1668,q9,"('High',)",High Relevance Labels,"('High',)"
ID1668,q10,"('High',)",High Relevance Labels,"('High',)"
ID1668,q11,"('High',)",High Relevance Labels,"('High',)"
ID1668,q12,"('not applicable',)",Other,
ID1668,q13,"('not applicable',)",Other,
ID1668,q14,"('not applicable',)",Other,
ID1668,q15,"('not applicable',)",Other,
ID1668,q16,"('not applicable',)",Other,
ID1668,q17,"('not applicable',)",Other,
ID1668,q18,"('not applicable',)",Other,
ID1668,q19,"('not applicable',)",Other,
ID1668,q20,"('not applicable',)",Other,
ID1668,q21,"('not applicable',)",Other,
ID1668,q22,"('not applicable',)",Other,
ID1673,q2,"('High',)",High Relevance Labels,"('High',)"
ID1673,q3,"('Irr',)",Irrelevant Labels,"('Irr',)"
ID1673,q4,"('Low',)",Low Relevance Labels,"('Low',)"
ID1673,q5,"('Irr',)",Irrelevant Labels,"('Irr',)"
ID1673,q6,"('Irr',)",Irrelevant Labels,"('Irr',)"
ID1673,q7,"('not applicable',)",Other,
ID1673,q8,"('not applicable',)",Other,
ID1673,q9,"('not applicable',)",Other,
ID1673,q10,"('not applicable',)",Other,
ID1673,q11,"('not applicable',)",Other,
ID1673,q12,"('not applicable',)",Other,
ID1673,q13,"('not applicable',)",Other,
ID1673,q14,"('not applicable',)",Other,
ID1673,q15,"('not applicable',)",Other,
ID1673,q16,"('not applicable',)",Other,
ID1673,q17,"('not applicable',)",Other,
ID1673,q18,"('not applicable',)",Other,
ID1673,q19,"('not applicable',)",Other,
ID1673,q20,"('not applicable',)",Other,
ID1673,q21,"('not applicable',)",Other,
ID1673,q22,"('not applicable',)",Other,
ID1676,q2,"('High',)",High Relevance Labels,"('High',)"
ID1676,q3,"('Low',)",Low Relevance Labels,"('Low',)"
ID1676,q4,"('High',)",High Relevance Labels,"('High',)"
ID1676,q5,"('Low',)",Low Relevance Labels,"('Low',)"
ID1676,q6,"('not applicable',)",Other,
ID1676,q7,"('not applicable',)",Other,
ID1676,q8,"('not applicable',)",Other,
ID1676,q9,"('not applicable',)",Other,
ID1676,q10,"('not applicable',)",Other,
ID1676,q11,"('not applicable',)",Other,
ID1676,q12,"('not applicable',)",Other,
ID1676,q13,"('not applicable',)",Other,
ID1676,q14,"('not applicable',)",Other,
ID1676,q15,"('not applicable',)",Other,
ID1676,q16,"('not applicable',)",Other,
ID1676,q17,"('not applicable',)",Other,
ID1676,q18,"('not applicable',)",Other,
ID1676,q19,"('not applicable',)",Other,
ID1676,q20,"('not applicable',)",Other,
ID1676,q21,"('not applicable',)",Other,
ID1676,q22,"('not applicable',)",Other,
ID1678,q2,"('High',)",High Relevance Labels,"('High',)"
ID1678,q3,"('Low',)",Low Relevance Labels,"('Low',)"
ID1678,q4,"('Low',)",Low Relevance Labels,"('Low',)"
ID1678,q5,"('Low',)",Low Relevance Labels,"('Low',)"
ID1678,q6,"('High',)",High Relevance Labels,"('High',)"
ID1678,q7,"('Low',)",Low Relevance Labels,"('Low',)"
ID1678,q8,"('Low',)",Low Relevance Labels,"('Low',)"
ID1678,q9,"('Low',)",Low Relevance Labels,"('Low',)"
ID1678,q10,"('Low',)",Low Relevance Labels,"('Low',)"
ID1678,q11,"('Low',)",Low Relevance Labels,"('Low',)"
ID1678,q12,"('not applicable',)",Other,
ID1678,q13,"('not applicable',)",Other,
ID1678,q14,"('not applicable',)",Other,
ID1678,q15,"('not applicable',)",Other,
ID1678,q16,"('not applicable',)",Other,
ID1678,q17,"('not applicable',)",Other,
ID1678,q18,"('not applicable',)",Other,
ID1678,q19,"('not applicable',)",Other,
ID1678,q20,"('not applicable',)",Other,
ID1678,q21,"('not applicable',)",Other,
ID1678,q22,"('not applicable',)",Other,
ID1683,q2,"('High',)",High Relevance Labels,"('High',)"
ID1683,q3,"('High',)",High Relevance Labels,"('High',)"
ID1683,q4,"('High',)",High Relevance Labels,"('High',)"
ID1683,q5,"('Low',)",Low Relevance Labels,"('Low',)"
ID1683,q6,"('Low',)",Low Relevance Labels,"('Low',)"
ID1683,q7,"('High',)",High Relevance Labels,"('High',)"
ID1683,q8,"('Low',)",Low Relevance Labels,"('Low',)"
ID1683,q9,"('Low',)",Low Relevance Labels,"('Low',)"
ID1683,q10,"('Low',)",Low Relevance Labels,"('Low',)"
ID1683,q11,"('Low',)",Low Relevance Labels,"('Low',)"
ID1683,q12,"('Low',)",Low Relevance Labels,"('Low',)"
ID1683,q13,"('Low',)",Low Relevance Labels,"('Low',)"
ID1683,q14,"('Low',)",Low Relevance Labels,"('Low',)"
ID1683,q15,"('not applicable',)",Other,
ID1683,q16,"('not applicable',)",Other,
ID1683,q17,"('not applicable',)",Other,
ID1683,q18,"('not applicable',)",Other,
ID1683,q19,"('not applicable',)",Other,
ID1683,q20,"('not applicable',)",Other,
ID1683,q21,"('not applicable',)",Other,
ID1683,q22,"('not applicable',)",Other,
ID1684,q2,"('Low',)",Low Relevance Labels,"('Low',)"
ID1684,q3,"('Low',)",Low Relevance Labels,"('Low',)"
ID1684,q4,"('High',)",High Relevance Labels,"('High',)"
ID1684,q5,"('High',)",High Relevance Labels,"('High',)"
ID1684,q6,"('Low',)",Low Relevance Labels,"('Low',)"
ID1684,q7,"('Low',)",Low Relevance Labels,"('Low',)"
ID1684,q8,"('Irr',)",Irrelevant Labels,"('Irr',)"
ID1684,q9,"('not applicable',)",Other,
ID1684,q10,"('not applicable',)",Other,
ID1684,q11,"('not applicable',)",Other,
ID1684,q12,"('not applicable',)",Other,
ID1684,q13,"('not applicable',)",Other,
ID1684,q14,"('not applicable',)",Other,
ID1684,q15,"('not applicable',)",Other,
ID1684,q16,"('not applicable',)",Other,
ID1684,q17,"('not applicable',)",Other,
ID1684,q18,"('not applicable',)",Other,
ID1684,q19,"('not applicable',)",Other,
ID1684,q20,"('not applicable',)",Other,
ID1684,q21,"('not applicable',)",Other,
ID1684,q22,"('not applicable',)",Other,
ID1685,q2,"('Low',)",Low Relevance Labels,"('Low',)"
ID1685,q3,"('Low',)",Low Relevance Labels,"('Low',)"
ID1685,q4,"('High',)",High Relevance Labels,"('High',)"
ID1685,q5,"('Low',)",Low Relevance Labels,"('Low',)"
ID1685,q6,"('Low',)",Low Relevance Labels,"('Low',)"
ID1685,q7,"('Low',)",Low Relevance Labels,"('Low',)"
ID1685,q8,"('High',)",High Relevance Labels,"('High',)"
ID1685,q9,"('High',)",High Relevance Labels,"('High',)"
ID1685,q10,"('not applicable',)",Other,
ID1685,q11,"('not applicable',)",Other,
ID1685,q12,"('not applicable',)",Other,
ID1685,q13,"('not applicable',)",Other,
ID1685,q14,"('not applicable',)",Other,
ID1685,q15,"('not applicable',)",Other,
ID1685,q16,"('not applicable',)",Other,
ID1685,q17,"('not applicable',)",Other,
ID1685,q18,"('not applicable',)",Other,
ID1685,q19,"('not applicable',)",Other,
ID1685,q20,"('not applicable',)",Other,
ID1685,q21,"('not applicable',)",Other,
ID1685,q22,"('not applicable',)",Other,
ID1687,q2,"('Irr',)",Irrelevant Labels,"('Irr',)"
ID1687,q3,"('Irr',)",Irrelevant Labels,"('Irr',)"
ID1687,q4,"('High',)",High Relevance Labels,"('High',)"
ID1687,q5,"('High',)",High Relevance Labels,"('High',)"
ID1687,q6,"('not applicable',)",Other,
ID1687,q7,"('not applicable',)",Other,
ID1687,q8,"('not applicable',)",Other,
ID1687,q9,"('not applicable',)",Other,
ID1687,q10,"('not applicable',)",Other,
ID1687,q11,"('not applicable',)",Other,
ID1687,q12,"('not applicable',)",Other,
ID1687,q13,"('not applicable',)",Other,
ID1687,q14,"('not applicable',)",Other,
ID1687,q15,"('not applicable',)",Other,
ID1687,q16,"('not applicable',)",Other,
ID1687,q17,"('not applicable',)",Other,
ID1687,q18,"('not applicable',)",Other,
ID1687,q19,"('not applicable',)",Other,
ID1687,q20,"('not applicable',)",Other,
ID1687,q21,"('not applicable',)",Other,
ID1687,q22,"('not applicable',)",Other,
ID1689,q2,"('High',)",High Relevance Labels,"('High',)"
ID1689,q3,"('High',)",High Relevance Labels,"('High',)"
ID1689,q4,"('Low',)",Low Relevance Labels,"('Low',)"
ID1689,q5,"('Low',)",Low Relevance Labels,"('Low',)"
ID1689,q6,"('High',)",High Relevance Labels,"('High',)"
ID1689,q7,"('High',)",High Relevance Labels,"('High',)"
ID1689,q8,"('High',)",High Relevance Labels,"('High',)"
ID1689,q9,"('High',)",High Relevance Labels,"('High',)"
ID1689,q10,"('Low',)",Low Relevance Labels,"('Low',)"
ID1689,q11,"('High',)",High Relevance Labels,"('High',)"
ID1689,q12,"('not applicable',)",Other,
ID1689,q13,"('not applicable',)",Other,
ID1689,q14,"('not applicable',)",Other,
ID1689,q15,"('not applicable',)",Other,
ID1689,q16,"('not applicable',)",Other,
ID1689,q17,"('not applicable',)",Other,
ID1689,q18,"('not applicable',)",Other,
ID1689,q19,"('not applicable',)",Other,
ID1689,q20,"('not applicable',)",Other,
ID1689,q21,"('not applicable',)",Other,
ID1689,q22,"('not applicable',)",Other,
ID1691,q2,"('High',)",High Relevance Labels,"('High',)"
ID1691,q3,"('Low',)",Low Relevance Labels,"('Low',)"
ID1691,q4,"('Low',)",Low Relevance Labels,"('Low',)"
ID1691,q5,"('Low',)",Low Relevance Labels,"('Low',)"
ID1691,q6,"('Low',)",Low Relevance Labels,"('Low',)"
ID1691,q7,"('Low',)",Low Relevance Labels,"('Low',)"
ID1691,q8,"('Low',)",Low Relevance Labels,"('Low',)"
ID1691,q9,"('Irr',)",Irrelevant Labels,"('Irr',)"
ID1691,q10,"('Irr',)",Irrelevant Labels,"('Irr',)"
ID1691,q11,"('Irr',)",Irrelevant Labels,"('Irr',)"
ID1691,q12,"('Low',)",Low Relevance Labels,"('Low',)"
ID1691,q13,"('Low',)",Low Relevance Labels,"('Low',)"
ID1691,q14,"('High',)",High Relevance Labels,"('High',)"
ID1691,q15,"('Low',)",Low Relevance Labels,"('Low',)"
ID1691,q16,"('High',)",High Relevance Labels,"('High',)"
ID1698,q2,"('Low',)",Low Relevance Labels,"('Low',)"
ID1698,q3,"('Irr',)",Irrelevant Labels,"('Irr',)"
ID1698,q4,"('Low',)",Low Relevance Labels,"('Low',)"
ID1698,q5,"('Low',)",Low Relevance Labels,"('Low',)"
ID1698,q6,"('Low',)",Low Relevance Labels,"('Low',)"
ID1698,q7,"('High',)",High Relevance Labels,"('High',)"
ID1698,q8,"('Irr',)",Irrelevant Labels,"('Irr',)"
ID1698,q9,"('not applicable',)",Other,
ID1698,q10,"('not applicable',)",Other,
ID1698,q11,"('not applicable',)",Other,
ID1698,q12,"('not applicable',)",Other,
ID1698,q13,"('not applicable',)",Other,
ID1698,q14,"('not applicable',)",Other,
ID1698,q15,"('not applicable',)",Other,
ID1698,q16,"('not applicable',)",Other,
ID1698,q17,"('not applicable',)",Other,
ID1698,q18,"('not applicable',)",Other,
ID1698,q19,"('not applicable',)",Other,
ID1698,q20,"('not applicable',)",Other,
ID1698,q21,"('not applicable',)",Other,
ID1698,q22,"('not applicable',)",Other,
ID1712,q2,"('High',)",High Relevance Labels,"('High',)"
ID1712,q3,"('Low',)",Low Relevance Labels,"('Low',)"
ID1712,q4,"('Low',)",Low Relevance Labels,"('Low',)"
ID1712,q5,"('High',)",High Relevance Labels,"('High',)"
ID1712,q6,"('Low',)",Low Relevance Labels,"('Low',)"
ID1712,q7,"('not applicable',)",Other,
ID1712,q8,"('not applicable',)",Other,
ID1712,q9,"('not applicable',)",Other,
ID1712,q10,"('not applicable',)",Other,
ID1712,q11,"('not applicable',)",Other,
ID1712,q12,"('not applicable',)",Other,
ID1712,q13,"('not applicable',)",Other,
ID1712,q14,"('not applicable',)",Other,
ID1712,q15,"('not applicable',)",Other,
ID1712,q16,"('not applicable',)",Other,
ID1712,q17,"('not applicable',)",Other,
ID1712,q18,"('not applicable',)",Other,
ID1712,q19,"('not applicable',)",Other,
ID1712,q20,"('not applicable',)",Other,
ID1712,q21,"('not applicable',)",Other,
ID1712,q22,"('not applicable',)",Other,
ID1716,q2,"('High',)",High Relevance Labels,"('High',)"
ID1716,q3,"('Irr',)",Irrelevant Labels,"('Irr',)"
ID1716,q4,"('High',)",High Relevance Labels,"('High',)"
ID1716,q5,"('High',)",High Relevance Labels,"('High',)"
ID1716,q6,"('High',)",High Relevance Labels,"('High',)"
ID1716,q7,"('High',)",High Relevance Labels,"('High',)"
ID1716,q8,"('Low',)",Low Relevance Labels,"('Low',)"
ID1716,q9,"('Irr',)",Irrelevant Labels,"('Irr',)"
ID1716,q10,"('Irr',)",Irrelevant Labels,"('Irr',)"
ID1716,q11,"('High',)",High Relevance Labels,"('High',)"
ID1716,q12,"('not applicable',)",Other,
ID1716,q13,"('not applicable',)",Other,
ID1716,q14,"('not applicable',)",Other,
ID1716,q15,"('not applicable',)",Other,
ID1716,q16,"('not applicable',)",Other,
ID1716,q17,"('not applicable',)",Other,
ID1716,q18,"('not applicable',)",Other,
ID1716,q19,"('not applicable',)",Other,
ID1716,q20,"('not applicable',)",Other,
ID1716,q21,"('not applicable',)",Other,
ID1716,q22,"('not applicable',)",Other,
ID1717,q2,"('Low',)",Low Relevance Labels,"('Low',)"
ID1717,q3,"('Irr',)",Irrelevant Labels,"('Irr',)"
ID1717,q4,"('Irr',)",Irrelevant Labels,"('Irr',)"
ID1717,q5,"('not applicable',)",Other,
ID1717,q6,"('High',)",High Relevance Labels,"('High',)"
ID1717,q7,"('Low',)",Low Relevance Labels,"('Low',)"
ID1717,q8,"('Irr',)",Irrelevant Labels,"('Irr',)"
ID1717,q9,"('Low',)",Low Relevance Labels,"('Low',)"
ID1717,q10,"('High',)",High Relevance Labels,"('High',)"
ID1717,q11,"('High',)",High Relevance Labels,"('High',)"
ID1717,q12,"('Irr',)",Irrelevant Labels,"('Irr',)"
ID1717,q13,"('High',)",High Relevance Labels,"('High',)"
ID1717,q14,"('Low',)",Low Relevance Labels,"('Low',)"
ID1717,q15,"('High',)",High Relevance Labels,"('High',)"
ID1717,q16,"('not applicable',)",Other,
ID1717,q17,"('not applicable',)",Other,
ID1717,q18,"('not applicable',)",Other,
ID1717,q19,"('not applicable',)",Other,
ID1717,q20,"('not applicable',)",Other,
ID1717,q21,"('not applicable',)",Other,
ID1717,q22,"('not applicable',)",Other,
ID1722,q2,"('High',)",High Relevance Labels,"('High',)"
ID1722,q3,"('High',)",High Relevance Labels,"('High',)"
ID1722,q4,"('Low',)",Low Relevance Labels,"('Low',)"
ID1722,q5,"('High',)",High Relevance Labels,"('High',)"
ID1722,q6,"('High',)",High Relevance Labels,"('High',)"
ID1722,q7,"('High',)",High Relevance Labels,"('High',)"
ID1722,q8,"('High',)",High Relevance Labels,"('High',)"
ID1722,q9,"('not applicable',)",Other,
ID1722,q10,"('not applicable',)",Other,
ID1722,q11,"('not applicable',)",Other,
ID1722,q12,"('not applicable',)",Other,
ID1722,q13,"('not applicable',)",Other,
ID1722,q14,"('not applicable',)",Other,
ID1722,q15,"('not applicable',)",Other,
ID1722,q16,"('not applicable',)",Other,
ID1722,q17,"('not applicable',)",Other,
ID1722,q18,"('not applicable',)",Other,
ID1722,q19,"('not applicable',)",Other,
ID1722,q20,"('not applicable',)",Other,
ID1722,q21,"('not applicable',)",Other,
ID1722,q22,"('not applicable',)",Other,
ID1724,q2,"('High',)",High Relevance Labels,"('High',)"
ID1724,q3,"('High',)",High Relevance Labels,"('High',)"
ID1724,q4,"('Low',)",Low Relevance Labels,"('Low',)"
ID1724,q5,"('Irr',)",Irrelevant Labels,"('Irr',)"
ID1724,q6,"('Irr',)",Irrelevant Labels,"('Irr',)"
ID1724,q7,"('Low',)",Low Relevance Labels,"('Low',)"
ID1724,q8,"('Irr',)",Irrelevant Labels,"('Irr',)"
ID1724,q9,"('Irr',)",Irrelevant Labels,"('Irr',)"
ID1724,q10,"('Low',)",Low Relevance Labels,"('Low',)"
ID1724,q11,"('Low',)",Low Relevance Labels,"('Low',)"
ID1724,q12,"('High',)",High Relevance Labels,"('High',)"
ID1724,q13,"('not applicable',)",Other,
ID1724,q14,"('not applicable',)",Other,
ID1724,q15,"('not applicable',)",Other,
ID1724,q16,"('not applicable',)",Other,
ID1724,q17,"('not applicable',)",Other,
ID1724,q18,"('not applicable',)",Other,
ID1724,q19,"('not applicable',)",Other,
ID1724,q20,"('not applicable',)",Other,
ID1724,q21,"('not applicable',)",Other,
ID1724,q22,"('not applicable',)",Other,
ID1728,q2,"('High',)",High Relevance Labels,"('High',)"
ID1728,q3,"('High',)",High Relevance Labels,"('High',)"
ID1728,q4,"('Low',)",Low Relevance Labels,"('Low',)"
ID1728,q5,"('Low',)",Low Relevance Labels,"('Low',)"
ID1728,q6,"('High',)",High Relevance Labels,"('High',)"
ID1728,q7,"('Low',)",Low Relevance Labels,"('Low',)"
ID1728,q8,"('Low',)",Low Relevance Labels,"('Low',)"
ID1728,q9,"('High',)",High Relevance Labels,"('High',)"
ID1728,q10,"('not applicable',)",Other,
ID1728,q11,"('Low',)",Low Relevance Labels,"('Low',)"
ID1728,q12,"('not applicable',)",Other,
ID1728,q13,"('not applicable',)",Other,
ID1728,q14,"('not applicable',)",Other,
ID1728,q15,"('not applicable',)",Other,
ID1728,q16,"('not applicable',)",Other,
ID1728,q17,"('not applicable',)",Other,
ID1728,q18,"('not applicable',)",Other,
ID1728,q19,"('not applicable',)",Other,
ID1728,q20,"('not applicable',)",Other,
ID1728,q21,"('not applicable',)",Other,
ID1728,q22,"('not applicable',)",Other,
ID1743,q2,"('High',)",High Relevance Labels,"('High',)"
ID1743,q3,"('Low',)",Low Relevance Labels,"('Low',)"
ID1743,q4,"('Low',)",Low Relevance Labels,"('Low',)"
ID1743,q5,"('Low',)",Low Relevance Labels,"('Low',)"
ID1743,q6,"('High',)",High Relevance Labels,"('High',)"
ID1743,q7,"('not applicable',)",Other,
ID1743,q8,"('not applicable',)",Other,
ID1743,q9,"('not applicable',)",Other,
ID1743,q10,"('not applicable',)",Other,
ID1743,q11,"('not applicable',)",Other,
ID1743,q12,"('not applicable',)",Other,
ID1743,q13,"('not applicable',)",Other,
ID1743,q14,"('not applicable',)",Other,
ID1743,q15,"('not applicable',)",Other,
ID1743,q16,"('not applicable',)",Other,
ID1743,q17,"('not applicable',)",Other,
ID1743,q18,"('not applicable',)",Other,
ID1743,q19,"('not applicable',)",Other,
ID1743,q20,"('not applicable',)",Other,
ID1743,q21,"('not applicable',)",Other,
ID1743,q22,"('not applicable',)",Other,
ID1746,q2,"('Irr',)",Irrelevant Labels,"('Irr',)"
ID1746,q3,"('Irr',)",Irrelevant Labels,"('Irr',)"
ID1746,q4,"('Low',)",Low Relevance Labels,"('Low',)"
ID1746,q5,"('High',)",High Relevance Labels,"('High',)"
ID1746,q6,"('not applicable',)",Other,
ID1746,q7,"('not applicable',)",Other,
ID1746,q8,"('not applicable',)",Other,
ID1746,q9,"('not applicable',)",Other,
ID1746,q10,"('not applicable',)",Other,
ID1746,q11,"('not applicable',)",Other,
ID1746,q12,"('not applicable',)",Other,
ID1746,q13,"('not applicable',)",Other,
ID1746,q14,"('not applicable',)",Other,
ID1746,q15,"('not applicable',)",Other,
ID1746,q16,"('not applicable',)",Other,
ID1746,q17,"('not applicable',)",Other,
ID1746,q18,"('not applicable',)",Other,
ID1746,q19,"('not applicable',)",Other,
ID1746,q20,"('not applicable',)",Other,
ID1746,q21,"('not applicable',)",Other,
ID1746,q22,"('not applicable',)",Other,
ID1747,q2,"('Low',)",Low Relevance Labels,"('Low',)"
ID1747,q3,"('Low',)",Low Relevance Labels,"('Low',)"
ID1747,q4,"('Low',)",Low Relevance Labels,"('Low',)"
ID1747,q5,"('Low',)",Low Relevance Labels,"('Low',)"
ID1747,q6,"('Low',)",Low Relevance Labels,"('Low',)"
ID1747,q7,"('Low',)",Low Relevance Labels,"('Low',)"
ID1747,q8,"('Low',)",Low Relevance Labels,"('Low',)"
ID1747,q9,"('Low',)",Low Relevance Labels,"('Low',)"
ID1747,q10,"('High',)",High Relevance Labels,"('High',)"
ID1747,q11,"('High',)",High Relevance Labels,"('High',)"
ID1747,q12,"('Irr',)",Irrelevant Labels,"('Irr',)"
ID1747,q13,"('not applicable',)",Other,
ID1747,q14,"('not applicable',)",Other,
ID1747,q15,"('not applicable',)",Other,
ID1747,q16,"('not applicable',)",Other,
ID1747,q17,"('not applicable',)",Other,
ID1747,q18,"('not applicable',)",Other,
ID1747,q19,"('not applicable',)",Other,
ID1747,q20,"('not applicable',)",Other,
ID1747,q21,"('not applicable',)",Other,
ID1747,q22,"('not applicable',)",Other,
ID1750,q2,"('High',)",High Relevance Labels,"('High',)"
ID1750,q3,"('High',)",High Relevance Labels,"('High',)"
ID1750,q4,"('Low',)",Low Relevance Labels,"('Low',)"
ID1750,q5,"('not applicable',)",Other,
ID1750,q6,"('not applicable',)",Other,
ID1750,q7,"('not applicable',)",Other,
ID1750,q8,"('not applicable',)",Other,
ID1750,q9,"('not applicable',)",Other,
ID1750,q10,"('not applicable',)",Other,
ID1750,q11,"('not applicable',)",Other,
ID1750,q12,"('not applicable',)",Other,
ID1750,q13,"('not applicable',)",Other,
ID1750,q14,"('not applicable',)",Other,
ID1750,q15,"('not applicable',)",Other,
ID1750,q16,"('not applicable',)",Other,
ID1750,q17,"('not applicable',)",Other,
ID1750,q18,"('not applicable',)",Other,
ID1750,q19,"('not applicable',)",Other,
ID1750,q20,"('not applicable',)",Other,
ID1750,q21,"('not applicable',)",Other,
ID1750,q22,"('not applicable',)",Other,
ID1755,q2,"('High',)",High Relevance Labels,"('High',)"
ID1755,q3,"('Low',)",Low Relevance Labels,"('Low',)"
ID1755,q4,"('High',)",High Relevance Labels,"('High',)"
ID1755,q5,"('High',)",High Relevance Labels,"('High',)"
ID1755,q6,"('High',)",High Relevance Labels,"('High',)"
ID1755,q7,"('High',)",High Relevance Labels,"('High',)"
ID1755,q8,"('not applicable',)",Other,
ID1755,q9,"('not applicable',)",Other,
ID1755,q10,"('not applicable',)",Other,
ID1755,q11,"('not applicable',)",Other,
ID1755,q12,"('not applicable',)",Other,
ID1755,q13,"('not applicable',)",Other,
ID1755,q14,"('not applicable',)",Other,
ID1755,q15,"('not applicable',)",Other,
ID1755,q16,"('not applicable',)",Other,
ID1755,q17,"('not applicable',)",Other,
ID1755,q18,"('not applicable',)",Other,
ID1755,q19,"('not applicable',)",Other,
ID1755,q20,"('not applicable',)",Other,
ID1755,q21,"('not applicable',)",Other,
ID1755,q22,"('not applicable',)",Other,
ID1757,q2,"('High',)",High Relevance Labels,"('High',)"
ID1757,q3,"('High',)",High Relevance Labels,"('High',)"
ID1757,q4,"('High',)",High Relevance Labels,"('High',)"
ID1757,q5,"('Low',)",Low Relevance Labels,"('Low',)"
ID1757,q6,"('Low',)",Low Relevance Labels,"('Low',)"
ID1757,q7,"('not applicable',)",Other,
ID1757,q8,"('not applicable',)",Other,
ID1757,q9,"('not applicable',)",Other,
ID1757,q10,"('not applicable',)",Other,
ID1757,q11,"('not applicable',)",Other,
ID1757,q12,"('not applicable',)",Other,
ID1757,q13,"('not applicable',)",Other,
ID1757,q14,"('not applicable',)",Other,
ID1757,q15,"('not applicable',)",Other,
ID1757,q16,"('not applicable',)",Other,
ID1757,q17,"('not applicable',)",Other,
ID1757,q18,"('not applicable',)",Other,
ID1757,q19,"('not applicable',)",Other,
ID1757,q20,"('not applicable',)",Other,
ID1757,q21,"('not applicable',)",Other,
ID1757,q22,"('not applicable',)",Other,
ID1758,q2,"('High',)",High Relevance Labels,"('High',)"
ID1758,q3,"('Irr',)",Irrelevant Labels,"('Irr',)"
ID1758,q4,"('Low',)",Low Relevance Labels,"('Low',)"
ID1758,q5,"('High',)",High Relevance Labels,"('High',)"
ID1758,q6,"('High',)",High Relevance Labels,"('High',)"
ID1758,q7,"('not applicable',)",Other,
ID1758,q8,"('not applicable',)",Other,
ID1758,q9,"('not applicable',)",Other,
ID1758,q10,"('not applicable',)",Other,
ID1758,q11,"('not applicable',)",Other,
ID1758,q12,"('not applicable',)",Other,
ID1758,q13,"('not applicable',)",Other,
ID1758,q14,"('not applicable',)",Other,
ID1758,q15,"('not applicable',)",Other,
ID1758,q16,"('not applicable',)",Other,
