Origin,data_source_corr_x,n_rows,q1_votes,vote_count_map,majority_q1,is_tie,correct_answer,mv_correct,row_correct_count,row_accuracy,duration_mean_s,duration_median_s,duration_std_s,duration_min_s,duration_max_s,duration_sum_s
ID1273,jama,3,D;C;D,C:1;D:2,D,False,C,False,1,0.3333333333333333,116.0,105.0,19.924858845171276,104.0,139.0,348.0
ID1277,mmlu,3,D;D;D,D:3,D,False,D,True,3,1.0,133.66666666666666,79.0,99.92663975804116,73.0,249.0,401.0
ID1278,medbullets,3,C;C;C,C:3,C,False,C,True,3,1.0,82.66666666666667,74.0,36.77408507812714,51.0,123.0,248.0
ID1279,medbullets,3,B;C;C,B:1;C:2,C,False,C,True,2,0.6666666666666666,142.33333333333334,181.0,68.71195917257296,63.0,183.0,427.0
ID1280,medxpert,3,B;H;I,B:1;H:1;I:1,,True,B,False,1,0.3333333333333333,107.33333333333333,91.0,74.84873635094539,42.0,189.0,322.0
ID1284,medxpert,3,J;F;A,A:1;F:1;J:1,,True,H,False,0,0.0,107.0,99.0,22.11334438749598,90.0,132.0,321.0
ID1285,jama,3,B;B;B,B:3,B,False,B,True,3,1.0,132.33333333333334,94.0,83.39264555902596,75.0,228.0,397.0
ID1287,mmlu,3,D;D;D,D:3,D,False,D,True,3,1.0,114.66666666666667,116.0,4.163331998932265,110.0,118.0,344.0
ID1288,jama,3,C;B;C,B:1;C:2,C,False,C,True,2,0.6666666666666666,149.0,161.0,41.32795663954365,103.0,183.0,447.0
ID1290,jama,3,C;A;B,A:1;B:1;C:1,,True,A,False,1,0.3333333333333333,109.66666666666667,110.0,20.502032419575706,89.0,130.0,329.0
ID1294,medxpert,3,E;F;E,E:2;F:1,E,False,B,False,0,0.0,56.333333333333336,62.0,11.590225767142472,43.0,64.0,169.0
ID1296,mmlu,3,A;B;B,A:1;B:2,B,False,B,True,2,0.6666666666666666,108.0,75.0,86.36550237218562,43.0,206.0,324.0
ID1297,mmlu,3,B;B;A,A:1;B:2,B,False,B,True,2,0.6666666666666666,51.333333333333336,62.0,21.1266025033211,27.0,65.0,154.0
ID1298,medxpert,3,H;A;H,A:1;H:2,H,False,H,True,2,0.6666666666666666,95.33333333333333,100.0,43.189504897988044,50.0,136.0,286.0
ID1299,medxpert,3,C;E;C,C:2;E:1,C,False,E,False,1,0.3333333333333333,145.33333333333334,158.0,30.072135496724094,111.0,167.0,436.0
ID1302,mmlu,3,D;D;A,A:1;D:2,D,False,D,True,2,0.6666666666666666,72.33333333333333,68.0,12.096831541082702,63.0,86.0,217.0
ID1307,medbullets,3,D;D;D,D:3,D,False,D,True,3,1.0,58.666666666666664,37.0,52.93706955747865,20.0,119.0,176.0
ID1308,jama,3,D;D;D,D:3,D,False,B,False,0,0.0,86.66666666666667,86.0,32.00520790954705,55.0,119.0,260.0
ID1309,medxpert,3,E;A;C,A:1;C:1;E:1,,True,D,False,0,0.0,63.333333333333336,85.0,44.63556130859489,12.0,93.0,190.0
ID1310,mmlu,3,D;D;B,B:1;D:2,D,False,D,True,2,0.6666666666666666,109.33333333333333,124.0,30.74627348693388,74.0,130.0,328.0
ID1313,medbullets,3,C;D;D,C:1;D:2,D,False,C,False,1,0.3333333333333333,58.0,38.0,52.91502622129181,18.0,118.0,174.0
ID1316,mmlu,3,C;C;A,A:1;C:2,C,False,C,True,2,0.6666666666666666,53.333333333333336,55.0,25.540817005987364,27.0,78.0,160.0
ID1318,jama,3,A;C;A,A:2;C:1,A,False,C,False,1,0.3333333333333333,92.66666666666667,98.0,16.653327995729065,74.0,106.0,278.0
ID1320,jama,3,A;C;A,A:2;C:1,A,False,C,False,1,0.3333333333333333,74.66666666666667,38.0,65.24824390995771,36.0,150.0,224.0
ID1321,jama,3,C;C;A,A:1;C:2,C,False,C,True,2,0.6666666666666666,37.666666666666664,37.0,6.027713773341708,32.0,44.0,113.0
ID1324,medxpert,3,C;D;D,C:1;D:2,D,False,F,False,0,0.0,67.66666666666667,59.0,20.428737928059416,53.0,91.0,203.0
ID1328,medxpert,3,C;A;H,A:1;C:1;H:1,,True,H,False,1,0.3333333333333333,103.0,107.0,18.33030277982336,83.0,119.0,309.0
ID1329,medbullets,3,D;D;D,D:3,D,False,D,True,3,1.0,57.333333333333336,40.0,39.0042732701602,30.0,102.0,172.0
ID1330,mmlu,3,B;B;A,A:1;B:2,B,False,B,True,2,0.6666666666666666,53.666666666666664,48.0,13.428824718989125,44.0,69.0,161.0
ID1331,mmlu,3,D;B;D,B:1;D:2,D,False,B,False,1,0.3333333333333333,135.66666666666666,134.0,36.528527664461556,100.0,173.0,407.0
ID1332,jama,3,B;B;C,B:2;C:1,B,False,B,True,2,0.6666666666666666,112.33333333333333,90.0,98.41917157410609,27.0,220.0,337.0
ID1333,medxpert,3,G;C;C,C:2;G:1,C,False,C,True,2,0.6666666666666666,107.33333333333333,84.0,70.93894088110798,51.0,187.0,322.0
ID1335,mmlu,3,D;D;D,D:3,D,False,D,True,3,1.0,65.0,45.0,34.64101615137755,45.0,105.0,195.0
ID1336,mmlu,3,C;C;B,B:1;C:2,C,False,C,True,2,0.6666666666666666,112.33333333333333,106.0,32.95957119462165,83.0,148.0,337.0
ID1338,medbullets,3,A;D;A,A:2;D:1,A,False,D,False,1,0.3333333333333333,92.0,70.0,62.0,44.0,162.0,276.0
ID1339,mmlu,3,D;B;B,B:2;D:1,B,False,D,False,1,0.3333333333333333,105.66666666666667,113.0,21.93931022920578,81.0,123.0,317.0
ID1340,medxpert,3,H;C;G,C:1;G:1;H:1,,True,C,False,1,0.3333333333333333,42.0,41.0,15.524174696260024,27.0,58.0,126.0
ID1343,medbullets,3,B;D;B,B:2;D:1,B,False,D,False,1,0.3333333333333333,72.0,63.0,32.449961479175904,45.0,108.0,216.0
ID1345,medbullets,3,D;C;A,A:1;C:1;D:1,,True,C,False,1,0.3333333333333333,94.0,84.0,67.55738301621814,32.0,166.0,282.0
ID1346,jama,3,C;C;C,C:3,C,False,C,True,3,1.0,72.66666666666667,67.0,11.590225767142474,65.0,86.0,218.0
ID1347,jama,3,B;B;A,A:1;B:2,B,False,A,False,1,0.3333333333333333,167.0,147.0,36.38681079732051,145.0,209.0,501.0
ID1349,jama,3,A;B;A,A:2;B:1,A,False,D,False,0,0.0,85.66666666666667,105.0,39.70306453327417,40.0,112.0,257.0
ID1353,jama,3,B;B;A,A:1;B:2,B,False,C,False,0,0.0,122.66666666666667,96.0,75.61305002004174,64.0,208.0,368.0
ID1354,jama,3,D;A;C,A:1;C:1;D:1,,True,B,False,0,0.0,134.66666666666666,132.0,21.1266025033211,115.0,157.0,404.0
ID1355,mmlu,3,A;C;D,A:1;C:1;D:1,,True,A,False,1,0.3333333333333333,91.0,46.0,82.31038816577164,41.0,186.0,273.0
ID1357,medxpert,3,D;D;I,D:2;I:1,D,False,B,False,0,0.0,167.0,147.0,107.40577265678041,71.0,283.0,501.0
ID1359,jama,3,A;C;D,A:1;C:1;D:1,,True,A,False,1,0.3333333333333333,250.66666666666666,249.0,28.53652630109932,223.0,280.0,752.0
ID1366,jama,3,C;B;A,A:1;B:1;C:1,,True,B,False,1,0.3333333333333333,177.66666666666666,90.0,174.84373976020228,64.0,379.0,533.0
ID1369,medxpert,3,C;G;H,C:1;G:1;H:1,,True,C,False,1,0.3333333333333333,69.66666666666667,48.0,42.82911782109612,42.0,119.0,209.0
ID1371,medbullets,3,A;A;A,A:3,A,False,A,True,3,1.0,133.0,141.0,28.844410203711913,101.0,157.0,399.0
ID1378,medbullets,3,A;B;D,A:1;B:1;D:1,,True,B,False,1,0.3333333333333333,129.0,126.0,24.63736998950984,106.0,155.0,387.0
ID1380,medxpert,3,G;A;B,A:1;B:1;G:1,,True,A,False,1,0.3333333333333333,63.333333333333336,63.0,19.5021366350801,44.0,83.0,190.0
ID1383,mmlu,3,A;A;A,A:3,A,False,A,True,3,1.0,36.333333333333336,41.0,9.865765724632494,25.0,43.0,109.0
ID1384,medbullets,3,A;A;A,A:3,A,False,A,True,3,1.0,38.666666666666664,28.0,22.94195574342635,23.0,65.0,116.0
ID1385,medxpert,3,A;A;A,A:3,A,False,A,True,3,1.0,42.333333333333336,33.0,20.647840887931437,28.0,66.0,127.0
ID1387,jama,3,A;C;A,A:2;C:1,A,False,C,False,1,0.3333333333333333,84.33333333333333,103.0,45.938364504337045,32.0,118.0,253.0
ID1388,jama,3,C;B;B,B:2;C:1,B,False,C,False,1,0.3333333333333333,71.33333333333333,79.0,16.862186493255653,52.0,83.0,214.0
ID1389,medxpert,3,I;B;I,B:1;I:2,I,False,E,False,0,0.0,50.333333333333336,42.0,20.79262689833426,35.0,74.0,151.0
ID1392,medxpert,3,G;J;G,G:2;J:1,G,False,J,False,1,0.3333333333333333,72.66666666666667,79.0,10.96965511460289,60.0,79.0,218.0
ID1394,medbullets,3,B;D;B,B:2;D:1,B,False,C,False,0,0.0,54.333333333333336,66.0,25.579940057266228,25.0,72.0,163.0
ID1395,medxpert,3,I;J;F,F:1;I:1;J:1,,True,J,False,1,0.3333333333333333,102.66666666666667,65.0,68.73378596682518,61.0,182.0,308.0
ID1396,medxpert,3,J;G;G,G:2;J:1,G,False,J,False,1,0.3333333333333333,102.66666666666667,72.0,59.281812837777935,65.0,171.0,308.0
ID1398,jama,3,B;C;D,B:1;C:1;D:1,,True,C,False,1,0.3333333333333333,177.66666666666666,166.0,63.31139971074194,121.0,246.0,533.0
ID1399,medxpert,3,E;G;D,D:1;E:1;G:1,,True,E,False,1,0.3333333333333333,107.0,109.0,5.291502622129181,101.0,111.0,321.0
ID1401,jama,3,C;B;B,B:2;C:1,B,False,C,False,1,0.3333333333333333,108.33333333333333,105.0,79.05272502155339,31.0,189.0,325.0
ID1402,jama,3,B;D;C,B:1;C:1;D:1,,True,C,False,1,0.3333333333333333,58.666666666666664,39.0,38.47510017314228,34.0,103.0,176.0
ID1403,jama,3,A;A;B,A:2;B:1,A,False,B,False,1,0.3333333333333333,131.0,113.0,61.99193495931547,80.0,200.0,393.0
ID1405,mmlu,3,B;B;A,A:1;B:2,B,False,B,True,2,0.6666666666666666,69.66666666666667,74.0,8.386497083606084,60.0,75.0,209.0
ID1409,medxpert,3,C;G;B,B:1;C:1;G:1,,True,G,False,1,0.3333333333333333,61.666666666666664,78.0,33.620430296671294,23.0,84.0,185.0
ID1413,medbullets,3,A;C;C,A:1;C:2,C,False,C,True,2,0.6666666666666666,128.66666666666666,53.0,137.16535033795282,46.0,287.0,386.0
ID1414,medxpert,3,F;F;F,F:3,F,False,B,False,0,0.0,65.0,40.0,57.7148161220323,24.0,131.0,195.0
ID1416,jama,3,B;D;B,B:2;D:1,B,False,B,True,2,0.6666666666666666,78.33333333333333,75.0,39.1066916694999,41.0,119.0,235.0
ID1418,mmlu,3,D;D;A,A:1;D:2,D,False,D,True,2,0.6666666666666666,94.0,78.0,33.95585369269929,71.0,133.0,282.0
ID1421,mmlu,3,D;D;C,C:1;D:2,D,False,D,True,2,0.6666666666666666,92.33333333333333,103.0,47.899199714956964,40.0,134.0,277.0
ID1422,medbullets,3,A;B;B,A:1;B:2,B,False,C,False,0,0.0,85.0,70.0,37.8021163428716,57.0,128.0,255.0
ID1423,medxpert,3,F;J;B,B:1;F:1;J:1,,True,F,False,1,0.3333333333333333,42.666666666666664,44.0,20.033305601755625,22.0,62.0,128.0
ID1425,mmlu,3,B;B;B,B:3,B,False,D,False,0,0.0,60.666666666666664,55.0,44.76978147515725,19.0,108.0,182.0
ID1426,mmlu,3,A;D;D,A:1;D:2,D,False,D,True,2,0.6666666666666666,53.666666666666664,51.0,8.326663997864532,47.0,63.0,161.0
ID1428,medxpert,3,F;E;A,A:1;E:1;F:1,,True,F,False,1,0.3333333333333333,50.333333333333336,53.0,20.132891827388665,29.0,69.0,151.0
ID1430,jama,3,A;A;C,A:2;C:1,A,False,C,False,1,0.3333333333333333,49.0,60.0,23.515952032609693,22.0,65.0,147.0
ID1432,medxpert,3,A;D;J,A:1;D:1;J:1,,True,E,False,0,0.0,112.33333333333333,105.0,73.27573495594113,43.0,189.0,337.0
ID1434,medxpert,3,D;J;I,D:1;I:1;J:1,,True,D,False,1,0.3333333333333333,155.33333333333334,185.0,62.06716791777544,84.0,197.0,466.0
ID1438,jama,3,C;D;A,A:1;C:1;D:1,,True,D,False,1,0.3333333333333333,98.33333333333333,87.0,40.21608301828179,65.0,143.0,295.0
ID1439,medbullets,3,B;B;B,B:3,B,False,B,True,3,1.0,33.333333333333336,34.0,3.055050463303893,30.0,36.0,100.0
ID1442,mmlu,3,D;D;D,D:3,D,False,D,True,3,1.0,118.66666666666667,81.0,75.87050371081857,69.0,206.0,356.0
ID1445,mmlu,3,A;A;A,A:3,A,False,A,True,3,1.0,56.333333333333336,55.0,9.073771725877465,48.0,66.0,169.0
ID1446,mmlu,3,C;A;C,A:1;C:2,C,False,C,True,2,0.6666666666666666,84.66666666666667,74.0,22.94195574342635,69.0,111.0,254.0
ID1448,medxpert,3,B;G;I,B:1;G:1;I:1,,True,B,False,1,0.3333333333333333,183.66666666666666,197.0,121.54971548026484,56.0,298.0,551.0
ID1450,jama,3,C;A;C,A:1;C:2,C,False,C,True,2,0.6666666666666666,141.0,121.0,73.08214556237385,80.0,222.0,423.0
ID1452,medbullets,3,D;D;B,B:1;D:2,D,False,D,True,2,0.6666666666666666,38.333333333333336,30.0,15.307950004273378,29.0,56.0,115.0
ID1454,mmlu,3,B;B;B,B:3,B,False,B,True,3,1.0,86.33333333333333,51.0,68.24465791058911,43.0,165.0,259.0
ID1459,jama,3,A;A;A,A:3,A,False,A,True,3,1.0,78.66666666666667,76.0,17.15614564327703,63.0,97.0,236.0
ID1460,mmlu,3,D;D;A,A:1;D:2,D,False,D,True,2,0.6666666666666666,36.0,31.0,17.05872210923198,22.0,55.0,108.0
ID1462,medxpert,3,B;B;G,B:2;G:1,B,False,A,False,0,0.0,97.33333333333333,95.0,39.55165398985652,59.0,138.0,292.0
ID1463,medxpert,3,D;E;E,D:1;E:2,E,False,G,False,0,0.0,32.666666666666664,39.0,16.441816606851365,14.0,45.0,98.0
ID1464,jama,3,A;B;D,A:1;B:1;D:1,,True,A,False,1,0.3333333333333333,90.33333333333333,73.0,75.50717405209477,25.0,173.0,271.0
ID1466,mmlu,3,A;D;D,A:1;D:2,D,False,D,True,2,0.6666666666666666,55.0,55.0,20.0,35.0,75.0,165.0
ID1467,mmlu,3,D;D;D,D:3,D,False,D,True,3,1.0,46.0,55.0,20.074859899884732,23.0,60.0,138.0
ID1468,medbullets,3,D;A;D,A:1;D:2,D,False,A,False,1,0.3333333333333333,24.0,24.0,2.0,22.0,26.0,72.0
ID1469,jama,3,C;B;D,B:1;C:1;D:1,,True,C,False,1,0.3333333333333333,95.33333333333333,93.0,45.54484969053399,51.0,142.0,286.0
ID1474,mmlu,3,B;B;B,B:3,B,False,B,True,3,1.0,39.0,46.0,16.64331697709324,20.0,51.0,117.0
ID1475,medbullets,3,C;C;C,C:3,C,False,C,True,3,1.0,36.333333333333336,45.0,15.01110699893027,19.0,45.0,109.0
ID1479,mmlu,3,B;D;A,A:1;B:1;D:1,,True,D,False,1,0.3333333333333333,47.333333333333336,51.0,13.868429375143146,32.0,59.0,142.0
ID1480,medbullets,3,A;A;A,A:3,A,False,D,False,0,0.0,93.0,99.0,34.39476704383968,56.0,124.0,279.0
ID1483,medxpert,3,A;H;B,A:1;B:1;H:1,,True,F,False,0,0.0,79.0,60.0,76.2954782408499,14.0,163.0,237.0
ID1485,jama,3,C;D;C,C:2;D:1,C,False,C,True,2,0.6666666666666666,194.33333333333334,186.0,90.78729720249046,108.0,289.0,583.0
ID1488,medbullets,3,D;D;D,D:3,D,False,D,True,3,1.0,81.66666666666667,59.0,50.01333155602947,47.0,139.0,245.0
ID1489,medbullets,3,A;A;A,A:3,A,False,A,True,3,1.0,62.0,61.0,31.51190251317746,31.0,94.0,186.0
ID1491,jama,3,B;D;B,B:2;D:1,B,False,B,True,2,0.6666666666666666,63.666666666666664,54.0,22.143471573656498,48.0,89.0,191.0
ID1492,medxpert,3,C;J;J,C:1;J:2,J,False,F,False,0,0.0,71.66666666666667,75.0,16.258331197676263,54.0,86.0,215.0
ID1494,medbullets,3,B;B;B,B:3,B,False,B,True,3,1.0,39.333333333333336,41.0,9.60902353693305,29.0,48.0,118.0
ID1496,medbullets,3,A;A;A,A:3,A,False,A,True,3,1.0,66.0,67.0,48.507731342539614,17.0,114.0,198.0
ID1500,mmlu,3,B;D;A,A:1;B:1;D:1,,True,C,False,0,0.0,52.666666666666664,44.0,28.0237994093116,30.0,84.0,158.0
ID1501,medxpert,3,G;E;E,E:2;G:1,E,False,J,False,0,0.0,166.33333333333334,61.0,201.79527579537964,39.0,399.0,499.0
ID1504,medxpert,3,J;D;D,D:2;J:1,D,False,D,True,2,0.6666666666666666,144.33333333333334,115.0,67.00248751601193,97.0,221.0,433.0
ID1505,jama,3,D;D;A,A:1;D:2,D,False,D,True,2,0.6666666666666666,105.33333333333333,115.0,70.99530500908728,30.0,171.0,316.0
ID1506,mmlu,3,D;B;D,B:1;D:2,D,False,D,True,2,0.6666666666666666,71.66666666666667,85.0,24.8461935381123,43.0,87.0,215.0
ID1507,mmlu,3,A;C;C,A:1;C:2,C,False,C,True,2,0.6666666666666666,44.666666666666664,38.0,30.550504633038933,18.0,78.0,134.0
ID1508,medbullets,3,D;D;D,D:3,D,False,D,True,3,1.0,30.666666666666668,30.0,4.041451884327381,27.0,35.0,92.0
ID1513,jama,3,C;A;C,A:1;C:2,C,False,D,False,0,0.0,125.0,101.0,79.75587752636166,60.0,214.0,375.0
ID1515,mmlu,3,A;A;A,A:3,A,False,A,True,3,1.0,42.333333333333336,25.0,35.345909711497505,19.0,83.0,127.0
ID1520,jama,3,B;A;B,A:1;B:2,B,False,A,False,1,0.3333333333333333,157.66666666666666,146.0,57.396283271073685,107.0,220.0,473.0
ID1524,mmlu,3,C;C;C,C:3,C,False,C,True,3,1.0,70.33333333333333,93.0,40.12895878705717,24.0,94.0,211.0
ID1525,jama,3,A;A;A,A:3,A,False,A,True,3,1.0,82.66666666666667,71.0,36.90979996333404,53.0,124.0,248.0
ID1526,medbullets,3,B;B;B,B:3,B,False,B,True,3,1.0,54.666666666666664,61.0,16.441816606851365,36.0,67.0,164.0
ID1530,jama,3,A;A;A,A:3,A,False,D,False,0,0.0,99.0,134.0,63.23764701504951,26.0,137.0,297.0
ID1531,jama,3,C;C;C,C:3,C,False,C,True,3,1.0,94.0,112.0,43.86342439892262,44.0,126.0,282.0
ID1534,medbullets,3,C;C;C,C:3,C,False,C,True,3,1.0,107.33333333333333,103.0,20.840665376454112,89.0,130.0,322.0
ID1536,medbullets,3,D;A;A,A:2;D:1,A,False,A,True,2,0.6666666666666666,63.666666666666664,66.0,7.767453465154029,55.0,70.0,191.0
ID1538,jama,4,C;C;B;A,A:1;B:1;C:2,C,False,B,False,1,0.25,129.75,126.0,35.864327680858594,90.0,177.0,519.0
ID1539,medbullets,3,D;D;D,D:3,D,False,D,True,3,1.0,129.0,104.0,75.66372975210778,69.0,214.0,387.0
ID1540,jama,3,B;B;C,B:2;C:1,B,False,B,True,2,0.6666666666666666,129.66666666666666,144.0,33.85754470326124,91.0,154.0,389.0
ID1541,medbullets,3,A;B;B,A:1;B:2,B,False,B,True,2,0.6666666666666666,124.33333333333333,105.0,48.95235779136009,88.0,180.0,373.0
ID1543,mmlu,3,D;B;B,B:2;D:1,B,False,D,False,1,0.3333333333333333,138.0,116.0,107.69865365917997,43.0,255.0,414.0
ID1544,mmlu,3,C;C;C,C:3,C,False,C,True,3,1.0,66.33333333333333,68.0,43.52393977265079,22.0,109.0,199.0
ID1550,jama,3,B;A;A,A:2;B:1,A,False,B,False,1,0.3333333333333333,130.33333333333334,121.0,18.823743871327334,118.0,152.0,391.0
ID1551,jama,3,D;C;A,A:1;C:1;D:1,,True,C,False,1,0.3333333333333333,141.66666666666666,113.0,59.43343615620195,102.0,210.0,425.0
ID1552,medbullets,3,C;D;D,C:1;D:2,D,False,D,True,2,0.6666666666666666,114.66666666666667,138.0,52.080066564217574,55.0,151.0,344.0
ID1553,medbullets,3,D;A;A,A:2;D:1,A,False,A,True,2,0.6666666666666666,117.0,116.0,2.6457513110645907,115.0,120.0,351.0
ID1557,medxpert,3,A;A;B,A:2;B:1,A,False,I,False,0,0.0,55.333333333333336,62.0,19.85782801147531,33.0,71.0,166.0
ID1558,jama,3,B;A;B,A:1;B:2,B,False,A,False,1,0.3333333333333333,102.0,95.0,13.0,94.0,117.0,306.0
ID1559,medxpert,4,B;B;A;B,A:1;B:3,B,False,J,False,0,0.0,64.25,58.0,42.57835913544188,22.0,119.0,257.0
ID1565,medbullets,3,B;B;D,B:2;D:1,B,False,B,True,2,0.6666666666666666,60.0,42.0,39.230090491866065,33.0,105.0,180.0
ID1567,medxpert,3,E;H;E,E:2;H:1,E,False,E,True,2,0.6666666666666666,60.666666666666664,51.0,24.94660965609021,42.0,89.0,182.0
ID1569,mmlu,3,D;A;D,A:1;D:2,D,False,D,True,2,0.6666666666666666,19.666666666666668,21.0,3.2145502536643185,16.0,22.0,59.0
ID1570,medbullets,3,C;A;C,A:1;C:2,C,False,A,False,1,0.3333333333333333,72.66666666666667,55.0,47.056703383612984,37.0,126.0,218.0
ID1571,medxpert,3,B;C;B,B:2;C:1,B,False,B,True,2,0.6666666666666666,102.66666666666667,85.0,39.576929306520654,75.0,148.0,308.0
ID1572,medxpert,3,E;J;J,E:1;J:2,J,False,F,False,0,0.0,78.0,47.0,66.18912297349165,33.0,154.0,234.0
ID1573,jama,3,C;C;C,C:3,C,False,C,True,3,1.0,78.0,66.0,26.153393661244042,60.0,108.0,234.0
ID1574,jama,3,D;C;C,C:2;D:1,C,False,C,True,2,0.6666666666666666,116.0,116.0,47.0,69.0,163.0,348.0
ID1575,jama,3,D;B;B,B:2;D:1,B,False,C,False,0,0.0,96.66666666666667,65.0,56.58916268450465,63.0,162.0,290.0
ID1578,medxpert,3,D;H;H,D:1;H:2,H,False,H,True,2,0.6666666666666666,174.33333333333334,138.0,81.79445783996208,117.0,268.0,523.0
ID1581,jama,3,B;C;B,B:2;C:1,B,False,D,False,0,0.0,84.0,82.0,52.028838157314254,33.0,137.0,252.0
ID1582,medxpert,3,F;H;G,F:1;G:1;H:1,,True,F,False,1,0.3333333333333333,127.66666666666667,74.0,112.54480589229044,52.0,257.0,383.0
ID1583,mmlu,3,B;A;A,A:2;B:1,A,False,A,True,2,0.6666666666666666,91.66666666666667,56.0,61.776478803289955,56.0,163.0,275.0
ID1585,jama,3,A;C;A,A:2;C:1,A,False,C,False,1,0.3333333333333333,94.66666666666667,75.0,57.09932865921747,50.0,159.0,284.0
ID1586,mmlu,3,D;D;D,D:3,D,False,D,True,3,1.0,91.33333333333333,78.0,39.71565602295062,60.0,136.0,274.0
ID1587,mmlu,3,C;B;B,B:2;C:1,B,False,B,True,2,0.6666666666666666,42.666666666666664,42.0,23.00724523564986,20.0,66.0,128.0
ID1588,jama,3,D;A;D,A:1;D:2,D,False,D,True,2,0.6666666666666666,77.33333333333333,57.0,61.09282554714042,29.0,146.0,232.0
ID1590,mmlu,3,D;D;D,D:3,D,False,A,False,0,0.0,36.666666666666664,33.0,8.144527815247079,31.0,46.0,110.0
ID1591,medxpert,3,A;H;A,A:2;H:1,A,False,I,False,0,0.0,123.33333333333333,98.0,93.60733589486101,45.0,227.0,370.0
ID1593,medxpert,3,D;D;D,D:3,D,False,J,False,0,0.0,51.666666666666664,52.0,7.505553499465135,44.0,59.0,155.0
ID1594,jama,3,D;D;A,A:1;D:2,D,False,B,False,0,0.0,122.33333333333333,112.0,85.9670479505568,42.0,213.0,367.0
ID1596,mmlu,3,C;C;D,C:2;D:1,C,False,D,False,1,0.3333333333333333,99.66666666666667,63.0,68.77014856268185,57.0,179.0,299.0
ID1599,medbullets,3,C;B;B,B:2;C:1,B,False,B,True,2,0.6666666666666666,58.0,50.0,29.816103031751148,33.0,91.0,174.0
ID1602,medbullets,3,A;A;A,A:3,A,False,A,True,3,1.0,97.33333333333333,49.0,87.20282870029695,45.0,198.0,292.0
ID1612,jama,3,C;A;C,A:1;C:2,C,False,C,True,2,0.6666666666666666,151.33333333333334,142.0,52.624455658309024,104.0,208.0,454.0
ID1613,mmlu,4,D;D;D;D,D:4,D,False,D,True,4,1.0,54.25,45.5,27.13392710243027,34.0,92.0,217.0
ID1614,medxpert,3,D;D;F,D:2;F:1,D,False,I,False,0,0.0,118.33333333333333,158.0,84.77224388520888,21.0,176.0,355.0
ID1617,medxpert,3,A;E;I,A:1;E:1;I:1,,True,D,False,0,0.0,70.33333333333333,58.0,23.115651263447745,56.0,97.0,211.0
ID1622,mmlu,3,A;D;C,A:1;C:1;D:1,,True,D,False,1,0.3333333333333333,64.66666666666667,48.0,45.357836515130806,30.0,116.0,194.0
ID1632,medbullets,3,D;B;D,B:1;D:2,D,False,C,False,0,0.0,63.0,60.0,23.643180835073778,41.0,88.0,189.0
ID1633,mmlu,3,D;D;D,D:3,D,False,D,True,3,1.0,48.333333333333336,56.0,15.947831618540915,30.0,59.0,145.0
ID1636,medbullets,3,B;B;A,A:1;B:2,B,False,B,True,2,0.6666666666666666,79.33333333333333,75.0,49.642052066099495,32.0,131.0,238.0
ID1637,medbullets,3,D;D;D,D:3,D,False,D,True,3,1.0,110.0,31.0,138.56767299770897,29.0,270.0,330.0
ID1638,jama,3,D;A;B,A:1;B:1;D:1,,True,D,False,1,0.3333333333333333,179.0,188.0,139.71757226634023,35.0,314.0,537.0
ID1646,medxpert,3,D;H;J,D:1;H:1;J:1,,True,C,False,0,0.0,44.333333333333336,51.0,17.95364401266031,24.0,58.0,133.0
ID1650,mmlu,3,B;B;B,B:3,B,False,B,True,3,1.0,39.0,27.0,26.153393661244042,21.0,69.0,117.0
ID1651,jama,3,C;B;B,B:2;C:1,B,False,B,True,2,0.6666666666666666,68.66666666666667,89.0,36.08785575970583,27.0,90.0,206.0
ID1652,jama,3,B;A;B,A:1;B:2,B,False,A,False,1,0.3333333333333333,111.0,119.0,88.27230596285564,19.0,195.0,333.0
ID1654,medxpert,3,G;I;B,B:1;G:1;I:1,,True,J,False,0,0.0,105.0,101.0,43.139309220245984,64.0,150.0,315.0
ID1656,medxpert,3,E;H;A,A:1;E:1;H:1,,True,E,False,1,0.3333333333333333,112.0,99.0,39.153543900903784,81.0,156.0,336.0
ID1659,jama,3,B;B;D,B:2;D:1,B,False,B,True,2,0.6666666666666666,181.66666666666666,174.0,60.86323466045272,125.0,246.0,545.0
ID1660,mmlu,3,C;C;C,C:3,C,False,C,True,3,1.0,28.333333333333332,25.0,7.571877794400365,23.0,37.0,85.0
ID1662,mmlu,3,D;D;D,D:3,D,False,D,True,3,1.0,85.33333333333333,88.0,12.220201853215574,72.0,96.0,256.0
ID1663,jama,3,B;A;A,A:2;B:1,A,False,B,False,1,0.3333333333333333,109.66666666666667,94.0,46.52239604033023,73.0,162.0,329.0
ID1664,jama,3,D;B;B,B:2;D:1,B,False,D,False,1,0.3333333333333333,79.33333333333333,65.0,56.871199506721624,31.0,142.0,238.0
ID1667,medxpert,3,F;F;A,A:1;F:2,F,False,A,False,1,0.3333333333333333,55.0,29.0,50.3189825016365,23.0,113.0,165.0
ID1668,medbullets,3,C;B;B,B:2;C:1,B,False,A,False,0,0.0,133.0,141.0,48.49742261192856,81.0,177.0,399.0
ID1672,jama,3,D;C;A,A:1;C:1;D:1,,True,D,False,1,0.3333333333333333,92.33333333333333,64.0,87.99052979345751,22.0,191.0,277.0
ID1673,medxpert,3,D;D;G,D:2;G:1,D,False,B,False,0,0.0,46.0,52.0,18.734993995195193,25.0,61.0,138.0
